name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g0.625,50,40.0,0.625,0.6196407320937313,0.008574828650029964,0.018,custom_geometric,0.9929275512695312,0.983702271877031,0.9868096167320588,1477,1943,9.949982958001868e-6,9.957173565888766e-6,166.91494686828082
g0.64,50,40.0,0.64,0.6489757898062426,0.014024671572254038,0.016,custom_geometric,0.9929275512695312,0.9836990954650752,0.9867065105724027,1478,1918,9.97285127557479e-6,9.979581520186409e-6,166.91494686828082
g0.655,50,40.0,0.655,0.6500000000000007,0.007633587786258531,0.033,custom_geometric,0.9929275512695312,NaN,0.9889514890317352,40000,2414,NaN,9.933738679801518e-6,166.91494686828082
g0.6699999999999999,50,40.0,0.6699999999999999,0.6657204186628737,0.006387434831531714,0.016,custom_geometric,0.9929275512695312,0.9836973992299591,0.9864732471740146,1478,1884,9.960465234326588e-6,9.948234345774631e-6,166.91494686828082
g0.685,50,40.0,0.685,0.6937418604697708,0.012761840101855135,0.015,custom_geometric,0.9929275512695312,0.9837093676435701,0.9863091317645332,1476,1852,9.970874459808154e-6,9.938849159063512e-6,166.91494686828082
g0.7,50,40.0,0.7,0.7000000000000003,4.758098676964956e-16,0.034,custom_geometric,0.9929275512695312,NaN,NaN,40000,40000,NaN,NaN,166.91494686828082
g0.715,50,40.0,0.715,0.7104890851712754,0.006308971788425967,0.014,custom_geometric,0.9929275512695312,0.983694336635491,0.9862453689528695,1478,1842,9.9911724698587e-6,9.955999721616982e-6,166.91494686828082
g0.73,50,40.0,0.73,0.7227001648402639,0.009999774191419302,0.014,custom_geometric,0.9929275512695312,0.9837019824471511,0.9863728880000296,1477,1855,9.994018480757871e-6,9.99519654945602e-6,166.91494686828082
g0.745,50,40.0,0.745,0.7500000000000004,0.006711409395973756,0.035,custom_geometric,0.9929275512695312,NaN,NaN,40000,40000,NaN,NaN,166.91494686828082
g0.76,50,40.0,0.76,0.753015584055631,0.009190020979432958,0.012,custom_geometric,0.9929275512695312,0.9837160552723974,0.9858929319267371,1477,1776,9.995547958357998e-6,9.99001119772469e-6,166.91494686828082
g0.79,50,40.0,0.79,0.8000000000000003,0.012658227848101557,0.036,custom_geometric,0.9929275512695312,NaN,NaN,40000,40000,NaN,NaN,166.91494686828082
g0.8049999999999999,50,40.0,0.8049999999999999,0.8,0.00621118012422347,0.036,custom_geometric,0.9929275512695312,NaN,NaN,40000,40000,NaN,NaN,166.91494686828082
g0.82,50,40.0,0.82,0.7999999999999998,0.02439024390243918,0.036,custom_geometric,0.9929275512695312,NaN,NaN,40000,40000,NaN,NaN,166.91494686828082
g0.835,50,40.0,0.835,0.8500000000000004,0.017964071856287973,0.037,custom_geometric,0.9929275512695312,NaN,NaN,40000,40000,NaN,NaN,166.91494686828082
g0.85,50,40.0,0.85,0.8500000000000003,3.918434204559376e-16,0.037,custom_geometric,0.9929275512695312,NaN,NaN,40000,40000,NaN,NaN,166.91494686828082
