name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g0.38,15,12.0,0.38,0.38,0.0,0.092,custom_erdos_renyi,0.9800796508789062,0.9640640434506641,NaN,522,40000,9.962842407729156e-6,NaN,99.38923368371172
g0.395,15,12.0,0.395,0.395,0.0,0.093,custom_erdos_renyi,0.9800796508789062,0.9640764940004319,NaN,522,40000,9.918038909456639e-6,NaN,99.38923368371172
g0.41,15,12.0,0.41,0.41,0.0,0.094,custom_erdos_renyi,0.9800796508789062,0.9640677344824683,NaN,522,40000,9.965483053431257e-6,NaN,99.38923368371172
g0.425,15,12.0,0.425,0.4231893126750364,0.00426044076462021,0.096,custom_erdos_renyi,0.9800796508789062,0.9640531684754607,0.9965654075462949,522,9814,9.985556971736642e-6,9.982838886007928e-6,99.38923368371172
g0.44,15,12.0,0.44,0.4400000000000001,2.523234146875356e-16,0.096,custom_erdos_renyi,0.9952392578125,0.9880927110969125,NaN,2198,40000,9.99682706542826e-6,NaN,99.38923368371172
g0.455,15,12.0,0.455,0.4550000000000002,3.6600759053576587e-16,0.097,custom_erdos_renyi,0.9800796508789062,0.9640614280546236,0.9960326177521994,522,8259,9.974492004349855e-6,9.995955286667968e-6,99.38923368371172
g0.47,15,12.0,0.47,0.4700000000000005,1.062979491662384e-15,0.098,custom_erdos_renyi,0.9800796508789062,0.9640559151673718,0.9980159279109717,522,16892,9.982983108086652e-6,9.609397720072854e-6,99.38923368371172
g0.485,15,12.0,0.485,0.48500000000000015,3.433679457603577e-16,0.099,custom_erdos_renyi,0.9800796508789062,0.9640638940073528,0.9961014733580463,522,8447,9.97717868797543e-6,9.9993258360076e-6,99.38923368371172
g0.5,15,12.0,0.5,0.5000000000000002,4.440892098500626e-16,0.1,custom_erdos_renyi,0.9800796508789062,0.9640572386603001,NaN,522,40000,9.994499215459918e-6,NaN,99.38923368371172
g0.515,15,12.0,0.515,0.515,0.0,0.101,custom_erdos_renyi,0.9800796508789062,0.9640490507024428,0.9971579570824486,522,12331,9.980211501364744e-6,9.995285722291802e-6,99.38923368371172
g0.53,15,12.0,0.53,0.5299999999999997,6.28428127146315e-16,0.102,custom_erdos_renyi,0.9800796508789062,0.9640558377386483,0.997337516873447,522,13237,9.995660578715482e-6,9.979258094511279e-6,99.38923368371172
g0.545,15,12.0,0.545,0.5449999999999998,4.074212934404244e-16,0.103,custom_erdos_renyi,0.9800796508789062,0.9640518915247299,0.9966420657271169,523,10094,9.794947229940787e-6,9.98059351811631e-6,99.38923368371172
g0.56,15,12.0,0.56,0.5599999999999998,3.96508223080413e-16,0.104,custom_erdos_renyi,0.9950942993164062,0.9877766716285382,NaN,2131,40000,9.988287182238764e-6,NaN,99.38923368371172
g0.575,15,12.0,0.575,0.5750000000000002,3.861645303044023e-16,0.105,custom_erdos_renyi,0.9800796508789062,0.9640416738675368,0.9975774134599983,523,14844,9.813873910274884e-6,9.977649277015388e-6,99.38923368371172
g0.59,15,12.0,0.59,0.59,0.0,0.106,custom_erdos_renyi,0.9851455688476562,0.9710747008097871,0.9970025824054568,702,11163,9.886355967769767e-6,9.998366519353707e-6,99.38923368371172
g0.605,15,12.0,0.605,0.6050000000000002,3.6701587590914267e-16,0.107,custom_erdos_renyi,0.9850921630859375,0.9710976741802061,0.9971047968876364,699,11593,9.968742358673621e-6,9.995940517593116e-6,99.38923368371172
g0.62,15,12.0,0.62,0.6200000000000002,3.5813645955650214e-16,0.108,custom_erdos_renyi,0.9800796508789062,0.9640540285133784,NaN,523,40000,9.794030446819146e-6,NaN,99.38923368371172
g0.635,15,12.0,0.635,0.6350000000000002,3.4967654318902565e-16,0.109,custom_erdos_renyi,0.9800796508789062,0.9640583630528976,NaN,522,40000,9.988011100331429e-6,NaN,99.38923368371172
g0.65,15,12.0,0.65,0.65,0.0,0.11,custom_erdos_renyi,0.9800796508789062,0.964053410494465,0.9975521466346566,522,14629,9.996082558166863e-6,9.997975809000748e-6,99.38923368371172
g0.665,15,12.0,0.665,0.6649999999999999,1.6695083077070022e-16,0.111,custom_erdos_renyi,0.9800872802734375,0.9640485155993183,0.9976085731868186,523,15085,9.837939147494534e-6,9.999524989312558e-6,99.38923368371172
g0.68,15,12.0,0.68,0.6800000000000003,3.265361837132813e-16,0.112,custom_erdos_renyi,0.9800796508789062,0.9640594515206145,0.9976240199185835,522,15217,9.99516252134236e-6,9.977821268214448e-6,99.38923368371172
g0.695,15,12.0,0.695,0.6950000000000001,1.597443200899506e-16,0.113,custom_erdos_renyi,0.9825668334960938,0.9676591857316493,0.9976591071432733,597,15354,9.994866688706194e-6,9.998413581513432e-6,99.38923368371172
g0.71,15,12.0,0.71,0.7100000000000002,3.1273888017610046e-16,0.114,custom_erdos_renyi,0.9849624633789062,0.9711550237214333,0.9977233203792407,693,15811,9.970396684128024e-6,9.956917822739886e-6,99.38923368371172
g0.725,15,12.0,0.725,0.7250000000000001,1.5313421029312505e-16,0.115,custom_erdos_renyi,0.9828567504882812,0.9680515398634261,0.9980370838981596,608,18930,9.867884600972543e-6,9.983429686916123e-6,99.38923368371172
g0.74,15,12.0,0.74,0.7400000000000001,1.50030138462859e-16,0.116,custom_erdos_renyi,0.983978271484375,0.9694565459191509,0.9980711953217191,651,19284,9.837608985291402e-6,9.987126307092753e-6,99.38923368371172
g0.755,15,12.0,0.755,0.755,0.0,0.117,custom_erdos_renyi,0.9934539794921875,0.9846512099410472,0.9988813645993764,1598,35606,9.977562113960836e-6,9.985348331770227e-6,99.38923368371172
g0.77,15,12.0,0.77,0.7699999999999996,5.767392335715099e-16,0.118,custom_erdos_renyi,0.993377685546875,0.9845002164052398,0.9982800972892675,1579,21976,9.994341050034716e-6,9.998320075782496e-6,99.38923368371172
g0.785,15,12.0,0.785,0.7835038774935171,0.0019058885432903182,0.123,custom_erdos_renyi,0.987030029296875,0.9737880580490963,0.9983712492399948,805,23420,9.869095520254056e-6,9.995073846857938e-6,99.38923368371172
g0.8,15,12.0,0.8,0.7999999999999998,2.7755575615628914e-16,0.12,custom_erdos_renyi,0.9881744384765625,0.9757379796102071,0.9985325267164062,885,26491,9.797263902738829e-6,9.995334449341975e-6,99.38923368371172
g0.815,15,12.0,0.815,0.8150000000000004,5.448947360123468e-16,0.121,custom_erdos_renyi,0.9892120361328125,0.9773787458454751,0.9987000215911865,968,30299,9.948840331536202e-6,9.995588952621537e-6,99.38923368371172
g0.83,15,12.0,0.83,0.8300000000000001,1.33761810195802e-16,0.122,custom_erdos_renyi,0.9910812377929688,0.9804660377468636,0.9988758514633268,1172,35907,9.933587939103816e-6,9.978126213616711e-6,99.38923368371172
g0.845,15,12.0,0.845,0.8450000000000001,1.3138734019232622e-16,0.123,custom_erdos_renyi,0.9910888671875,0.9803940351890393,0.9989575420924207,1172,39040,9.934188947513523e-6,9.9947315011506e-6,99.38923368371172
g0.86,15,12.0,0.86,0.86,0.0,0.124,custom_erdos_renyi,0.9921112060546875,0.9821382092350738,0.9988734920274684,1325,35681,9.974916840571613e-6,9.998256816662332e-6,99.38923368371172
g0.875,15,12.0,0.875,0.8762531359105501,0.001432155326342967,0.016,custom_erdos_renyi,0.9930038452148438,0.9838731562477904,0.9953432599849902,1494,6835,9.947266661342047e-6,9.999789036124751e-6,99.38923368371172
g0.89,15,12.0,0.89,0.89,0.0,0.126,custom_erdos_renyi,0.9939422607421875,0.9854939326062493,0.998946825959637,1727,40000,9.971666097258192e-6,0.00013272803098043906,99.38923368371172
g0.905,15,12.0,0.905,0.9050000000000001,1.2267657730664714e-16,0.127,custom_erdos_renyi,0.9952621459960938,0.9881343570079053,0.9989375312047912,2209,40000,9.988019381096391e-6,0.00046239688679899915,99.38923368371172
g0.92,15,12.0,0.92,0.9200000000000004,3.620292471603771e-16,0.128,custom_erdos_renyi,0.995758056640625,0.9891528903966575,0.9988998704188016,2468,40000,9.97142717978905e-6,0.0019416180164352759,99.38923368371172
g0.935,15,12.0,0.935,0.9410610404798099,0.0064823962350907165,0.13,custom_erdos_renyi,0.997222900390625,0.9923175916506833,0.9988833316727191,3770,40000,9.984347973918117e-6,0.006017034950654143,99.38923368371172
g0.95,15,12.0,0.95,0.9500000000000004,4.674623261579606e-16,0.13,custom_erdos_renyi,0.9975128173828125,0.9929862332006514,0.9988714533735653,4212,40000,9.980257155817185e-6,0.01881222847427569,99.38923368371172
