name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g0.2,15,12.0,0.2,0.2000000000000001,4.163336342344337e-16,0.08,custom_erdos_renyi,0.9800796508789062,0.9640600461077145,0.9687879093541947,522,632,9.978634230578542e-6,9.854365509709417e-6,99.38923368371172
g0.215,15,12.0,0.215,0.2150000000000001,5.163828021512356e-16,0.081,custom_erdos_renyi,0.9800796508789062,0.9640660591424789,0.9685892693665655,522,613,9.972414204584279e-6,9.980693055217094e-6,99.38923368371172
g0.23,15,12.0,0.23,0.23000000000000026,1.0860877414811314e-15,0.082,custom_erdos_renyi,0.9800796508789062,0.9640585571781026,0.9698012775257983,522,660,9.986167899100895e-6,9.967585722553407e-6,99.38923368371172
g0.26,15,12.0,0.26,0.26000000000000023,8.540177112501203e-16,0.084,custom_erdos_renyi,0.9800796508789062,0.9640722153176695,0.9720886848089129,522,730,9.952239780730565e-6,9.876688572552084e-6,99.38923368371172
g0.275,15,12.0,0.275,0.27499999999999997,2.0185873175002846e-16,0.085,custom_erdos_renyi,0.9889602661132812,0.9767934715661684,0.9764101458344804,946,906,9.90341175211018e-6,9.852678246824453e-6,99.38923368371172
g0.305,15,12.0,0.305,0.305,0.0,0.087,custom_erdos_renyi,0.9800796508789062,0.9640726327228085,0.9699647657165891,522,662,9.942718039862575e-6,9.955708571152133e-6,99.38923368371172
g0.32,15,12.0,0.32,0.3200000000000002,5.204170427930421e-16,0.088,custom_erdos_renyi,0.9800872802734375,0.9640787240367629,0.9706198243407242,522,687,9.944297589492557e-6,9.907028307665211e-6,99.38923368371172
g0.335,15,12.0,0.335,0.3352487271501238,0.0007424691048471833,0.089,custom_erdos_renyi,0.9800796508789062,0.964056744055289,0.9716944049558179,522,717,9.999866903614985e-6,9.94728583916804e-6,99.38923368371172
g0.35,15,12.0,0.35,0.35,0.0,0.09,custom_erdos_renyi,0.9800796508789062,0.9640641523267345,0.97091399921191,522,688,9.971143262732518e-6,9.937717332736407e-6,99.38923368371172
g0.365,15,12.0,0.365,0.36818475591544136,0.008725358672442118,0.082,custom_erdos_renyi,0.9800796508789062,0.9640642729250395,0.9717191439241057,522,722,9.978314002290212e-6,9.961382328615986e-6,99.38923368371172
g0.38,15,12.0,0.38,0.38,0.0,0.092,custom_erdos_renyi,0.9800796508789062,0.9640550036033096,0.973114216794622,522,768,9.989016890504798e-6,9.940548314796294e-6,99.38923368371172
g0.395,15,12.0,0.395,0.395,0.0,0.093,custom_erdos_renyi,0.9800796508789062,0.964055908550036,0.9775167545889223,522,980,9.982513797995862e-6,9.895970162682177e-6,99.38923368371172
g0.41,15,12.0,0.41,0.41,0.0,0.094,custom_erdos_renyi,0.9800796508789062,0.964057416779182,0.9720299554824068,522,730,9.992260114416451e-6,9.867308855882051e-6,99.38923368371172
