name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g0.2,15,12.0,0.2,0.2000000000000001,4.163336342344337e-16,0.08,custom_erdos_renyi,0.9800796508789062,0.9640600461077145,0.9668844853470296,522,580,9.978634230578542e-6,9.862112370362386e-6,99.38923368371172
g0.215,15,12.0,0.215,0.2150000000000001,5.163828021512356e-16,0.081,custom_erdos_renyi,0.9800796508789062,0.9640739612899707,0.9660262545988072,522,566,9.950395115476685e-6,9.87636893021171e-6,99.38923368371172
g0.23,15,12.0,0.23,0.23000000000000026,1.0860877414811314e-15,0.082,custom_erdos_renyi,0.9800796508789062,0.9640598207518504,0.9676421298454895,522,603,9.98236925603413e-6,9.841497765672447e-6,99.38923368371172
g0.26,15,12.0,0.26,0.26000000000000023,8.540177112501203e-16,0.084,custom_erdos_renyi,0.9800872802734375,0.9640747885439628,0.9678515671702502,522,597,9.940059815000124e-6,9.903539852335053e-6,99.38923368371172
g0.275,15,12.0,0.275,0.27499999999999997,2.0185873175002846e-16,0.085,custom_erdos_renyi,0.9800796508789062,0.9640697710643993,0.9677857035176028,522,599,9.95868539088729e-6,9.933498199860002e-6,99.38923368371172
g0.305,15,12.0,0.305,0.305,0.0,0.087,custom_erdos_renyi,0.9800796508789062,0.9640551409896664,0.970985769483795,522,695,9.995004994545198e-6,9.826702016296762e-6,99.38923368371172
g0.32,15,12.0,0.32,0.3200000000000002,5.204170427930421e-16,0.088,custom_erdos_renyi,0.9800796508789062,0.9640547469727239,0.9684982861847639,523,617,9.804670811408567e-6,9.799541624722075e-6,99.38923368371172
g0.335,15,12.0,0.335,0.3352487271501238,0.0007424691048471833,0.089,custom_erdos_renyi,0.9800796508789062,0.9640583632056426,0.9680556307116307,522,610,9.999695124385255e-6,9.909718171191573e-6,99.38923368371172
g0.35,15,12.0,0.35,0.35,0.0,0.09,custom_erdos_renyi,0.986663818359375,0.9733065355430353,0.9739335358823206,782,800,9.9624709815338e-6,9.926423875789014e-6,99.38923368371172
g0.365,15,12.0,0.365,0.36818475591544136,0.008725358672442118,0.082,custom_erdos_renyi,0.9800796508789062,0.964058140488832,0.9698035468539307,522,657,9.994542098046288e-6,9.86894034485375e-6,99.38923368371172
g0.38,15,12.0,0.38,0.38,0.0,0.092,custom_erdos_renyi,0.9800796508789062,0.9640577104396878,0.9684454929718456,522,620,9.984224645431805e-6,9.929561804289389e-6,99.38923368371172
g0.395,15,12.0,0.395,0.395,0.0,0.093,custom_erdos_renyi,0.9800796508789062,0.9640670136798329,0.9683864290458687,522,626,9.945674305233965e-6,9.932290771702545e-6,99.38923368371172
g0.41,15,12.0,0.41,0.41,0.0,0.094,custom_erdos_renyi,0.9800796508789062,0.9640536524067856,0.9694248154750573,522,651,9.998904689945132e-6,9.878634233545514e-6,99.38923368371172
g0.425,15,12.0,0.425,0.4231893126750364,0.00426044076462021,0.096,custom_erdos_renyi,0.9800796508789062,0.9640601401640742,0.9706253954547005,522,673,9.976387760290972e-6,9.970398268749348e-6,99.38923368371172
g0.44,15,12.0,0.44,0.4400000000000001,2.523234146875356e-16,0.096,custom_erdos_renyi,0.9800796508789062,0.9640516347501464,0.9694517119444377,523,649,9.79937376302531e-6,9.87897034784857e-6,99.38923368371172
g0.455,15,12.0,0.455,0.4550000000000002,3.6600759053576587e-16,0.097,custom_erdos_renyi,0.9975662231445312,0.9931075343416692,0.9920919572413559,4304,3623,9.990655206376653e-6,9.979498463180692e-6,99.38923368371172
g0.47,15,12.0,0.47,0.4700000000000005,1.062979491662384e-15,0.098,custom_erdos_renyi,0.9800796508789062,0.9640468332343726,0.9704102918054976,523,682,9.80022550889359e-6,9.987098617547652e-6,99.38923368371172
g0.485,15,12.0,0.485,0.48500000000000015,3.433679457603577e-16,0.099,custom_erdos_renyi,0.9937820434570312,0.9852291271015626,0.9848480814203809,1682,1623,9.987640014447186e-6,9.98236254157181e-6,99.38923368371172
g0.5,15,12.0,0.5,0.5000000000000002,4.440892098500626e-16,0.1,custom_erdos_renyi,0.9800796508789062,0.9640537421113499,0.9710658303748074,522,696,9.99816807059628e-6,9.820293670165237e-6,99.38923368371172
g0.515,15,12.0,0.515,0.515,0.0,0.101,custom_erdos_renyi,0.9800796508789062,0.9640551426567411,0.9717012766522389,522,715,9.975130291661749e-6,9.862637892404935e-6,99.38923368371172
g0.53,15,12.0,0.53,0.5299999999999997,6.28428127146315e-16,0.102,custom_erdos_renyi,0.9800796508789062,0.9640552582582933,0.9701300112357873,522,668,9.99779926585953e-6,9.955044936893476e-6,99.38923368371172
g0.545,15,12.0,0.545,0.5449999999999998,4.074212934404244e-16,0.103,custom_erdos_renyi,0.9800796508789062,0.9640562748959131,0.9713737162462307,522,711,9.993208303138434e-6,9.912881784535088e-6,99.38923368371172
g0.56,15,12.0,0.56,0.5599999999999998,3.96508223080413e-16,0.104,custom_erdos_renyi,0.9800796508789062,0.9640534702824469,0.9722182488727031,522,742,9.991192435360174e-6,9.899777184491088e-6,99.38923368371172
g0.575,15,12.0,0.575,0.5750000000000002,3.861645303044023e-16,0.105,custom_erdos_renyi,0.9800796508789062,0.9640647304176453,0.9714013776895426,522,712,9.976666352717878e-6,9.974137653523396e-6,99.38923368371172
g0.59,15,12.0,0.59,0.59,0.0,0.106,custom_erdos_renyi,0.9800796508789062,0.9640536704646002,0.9716678467288434,523,713,9.793372039240689e-6,9.945063462468706e-6,99.38923368371172
g0.605,15,12.0,0.605,0.6050000000000002,3.6701587590914267e-16,0.107,custom_erdos_renyi,0.9800796508789062,0.9640500461766665,0.9733142024301041,523,777,9.805737690549154e-6,9.969369487744517e-6,99.38923368371172
g0.62,15,12.0,0.62,0.6200000000000002,3.5813645955650214e-16,0.108,custom_erdos_renyi,0.9800796508789062,0.9640563484478152,0.972296157162204,522,737,9.99605724327779e-6,9.985658001809838e-6,99.38923368371172
g0.635,15,12.0,0.635,0.6350000000000002,3.4967654318902565e-16,0.109,custom_erdos_renyi,0.980255126953125,0.9639727302868455,0.972858164313253,527,753,9.925426235485313e-6,9.957436082730364e-6,99.38923368371172
g0.65,15,12.0,0.65,0.65,0.0,0.11,custom_erdos_renyi,0.9800796508789062,0.9640561664428074,0.9725404652945403,522,749,9.988789371806472e-6,9.866405236785836e-6,99.38923368371172
g0.665,15,12.0,0.665,0.6649999999999999,1.6695083077070022e-16,0.111,custom_erdos_renyi,0.9800872802734375,0.9640500191059949,0.9730631659260291,523,771,9.834059057634015e-6,9.964822024199904e-6,99.38923368371172
g0.68,15,12.0,0.68,0.6800000000000003,3.265361837132813e-16,0.112,custom_erdos_renyi,0.9800796508789062,0.9640559162585497,0.9730056138939149,522,772,9.992249485335503e-6,9.990510246499218e-6,99.38923368371172
g0.695,15,12.0,0.695,0.6950000000000001,1.597443200899506e-16,0.113,custom_erdos_renyi,0.9807052612304688,0.96506454138075,0.974016790000283,539,810,9.997126069832829e-6,9.99761530504073e-6,99.38923368371172
g0.71,15,12.0,0.71,0.7100000000000002,3.1273888017610046e-16,0.114,custom_erdos_renyi,0.9827880859375,0.9675538061323766,0.9757020216948905,605,877,9.956782551306942e-6,9.967075177808038e-6,99.38923368371172
g0.725,15,12.0,0.725,0.7250000000000001,1.5313421029312505e-16,0.115,custom_erdos_renyi,0.982818603515625,0.967536654870559,0.9764272607343923,606,927,9.98407470190199e-6,9.929343876252661e-6,99.38923368371172
g0.74,15,12.0,0.74,0.7400000000000001,1.50030138462859e-16,0.116,custom_erdos_renyi,0.9839935302734375,0.9694506590115931,0.9776008543416962,651,979,9.928412083332061e-6,9.974905704146497e-6,99.38923368371172
g0.755,15,12.0,0.755,0.755,0.0,0.117,custom_erdos_renyi,0.9849700927734375,0.9711589154678045,0.9787725517116511,694,1050,9.866148357601245e-6,9.954671084999589e-6,99.38923368371172
g0.77,15,12.0,0.77,0.7699999999999996,5.767392335715099e-16,0.118,custom_erdos_renyi,0.9860992431640625,0.9725280365607921,0.9800475054377459,750,1145,9.991802015968387e-6,9.926990523961843e-6,99.38923368371172
