name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g14.0_10.0,14.0,10.0,0.35,0.34654765785426583,0.009863834702097556,0.10121229259206103,custom_erdos_renyi,0.9880905151367188,0.9751930850013985,0.9782233357812743,860,1005,9.937901658346737e-6,9.983595331330107e-6,84.07133164056063
g16.0_12.0,16.0,12.0,0.35,0.34278794695131615,0.020605865853382376,0.08673422379583363,custom_erdos_renyi,0.9880905151367188,0.9754553881719694,0.9779014361423342,872,1007,9.969636382223257e-6,9.890909348664323e-6,106.09138229861615
g18.0_13.0,18.0,13.0,0.35,0.3581803466644938,0.023372419041410852,0.0781821618022991,custom_erdos_renyi,0.9880905151367188,0.9760137783555773,0.9778382559799302,874,989,9.914044672376665e-6,9.964117738514577e-6,94.08389709218577
g24.0_15.0,24.0,15.0,0.35,0.3525956853225224,0.007416243778635463,0.0640677071447997,custom_erdos_renyi,0.9880905151367188,0.9754204824455084,0.9777419499445388,872,989,9.902279591356145e-6,9.945535845823361e-6,99.69523570957726
g26.0_19.0,26.0,19.0,0.35,0.3428382816536749,0.02046205241807161,0.05356920899128575,custom_erdos_renyi,0.9880905151367188,0.9755031172551131,0.9777496360457566,864,990,9.875983955964784e-6,9.882948585587803e-6,87.76402457008273
g30.0_17.0,30.0,17.0,0.35,0.35701131222223265,0.020032320634950484,0.057308617480547205,custom_erdos_renyi,0.9880905151367188,0.9755588312646881,0.9775495540070923,877,985,9.976412492185022e-6,9.943370229748005e-6,105.72478154757742
g30.0_21.0,30.0,21.0,0.35,0.34205882075350325,0.022689083561419236,0.05102746582050046,custom_erdos_renyi,0.9880905151367188,0.9755599162808525,0.9777328256090806,877,992,9.980502993272179e-6,9.981309362944168e-6,105.72478154757742
g36.0_25.0,36.0,25.0,0.35,0.34310701079391004,0.019694254874542683,0.041252375769995825,custom_erdos_renyi,0.9880905151367188,0.975440249897692,0.9779318425039423,868,1001,9.996717205446037e-6,9.999106246126599e-6,116.08142207342834
g40.0_22.0,40.0,22.0,0.35,0.35246905889747904,0.007054453992797314,0.0435750127586128,custom_erdos_renyi,0.9880905151367188,0.9751548744917949,0.9779416995881973,866,994,9.95102306616813e-6,9.982019521209695e-6,105.29758861040258
g40.0_25.0,40.0,25.0,0.35,0.3488000994459204,0.0034282872973702616,0.04082972426102334,custom_erdos_renyi,0.9880905151367188,0.9751571288607576,0.9778984809119663,866,1005,9.957043732272686e-6,9.93332191709384e-6,105.29758861040258
g42.0_25.0,42.0,25.0,0.35,0.34962190234255913,0.0010802790212595592,0.04026441929990968,custom_erdos_renyi,0.9880905151367188,0.9754191535534789,0.9779066889060684,869,1004,9.900398243889441e-6,9.918313487539132e-6,114.67673511364583
g48.0_28.0,48.0,28.0,0.35,0.34215284733828194,0.022420436176337252,0.03441905863117773,custom_erdos_renyi,0.9880905151367188,0.9754964057002936,0.9775038327018218,869,986,9.92942325977542e-6,9.934218286766772e-6,126.15710633248312
g50.0_28.0,50.0,28.0,0.35,0.3479192227365644,0.005945077895530243,0.0358373982076466,custom_erdos_renyi,0.9880905151367188,0.9757050046511156,0.9777565345940465,875,991,9.922469615092355e-6,9.995227299580689e-6,166.91494686828082
