name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g10.0_3.0,10.0,3.0,0.8,0.7978924058537338,0.002634492682832834,0.23695287359170725,custom_barabasi_albert,0.99273681640625,0.9835632171959499,0.9867521329824396,1456,1925,9.99636289500394e-6,9.927884457250347e-6,70.13380506920919
g10.0_4.0,10.0,4.0,0.8,0.790202249838766,0.012247187701542595,0.24088782624140206,custom_barabasi_albert,0.99273681640625,0.9835626254613901,0.9867206392318919,1457,1926,9.928149254712082e-6,9.960637407713246e-6,70.13380506920919
g10.0_6.0,10.0,6.0,0.8,0.8114300660505404,0.014287582563175388,0.20912698357112328,custom_barabasi_albert,0.99273681640625,0.9835621774841707,0.9871587912927386,1457,1995,9.924408221284597e-6,9.998488928519844e-6,70.13380506920919
g12.0_3.0,12.0,3.0,0.8,0.8174564741642145,0.021820592705268094,0.2537336969433572,custom_barabasi_albert,0.99273681640625,0.9832519737538641,0.9870116337787712,1431,1933,9.925769993340827e-6,9.998909990815985e-6,85.55319421678888
g14.0_3.0,14.0,3.0,0.8,0.7854734905120125,0.01815813685998438,0.21121802845212495,custom_barabasi_albert,0.99273681640625,0.9830357240664349,0.9866679315284554,1411,1874,9.993303775462925e-6,9.993718762267394e-6,84.07133164056063
g18.0_5.0,18.0,5.0,0.8,0.7839692905656737,0.02003838679290798,0.14538349294307695,custom_barabasi_albert,0.99273681640625,0.9835427748457876,0.9865343207234529,1434,1876,9.939920476209618e-6,9.976462736122071e-6,94.08389709218577
g18.0_6.0,18.0,6.0,0.8,0.7814954132354593,0.023130733455675873,0.14481544614050024,custom_barabasi_albert,0.99273681640625,0.9835450021380298,0.9863769457641808,1434,1862,9.944017767771207e-6,9.971739048875161e-6,94.08389709218577
g18.0_12.0,18.0,12.0,0.8,0.7974795121007525,0.003150609874059407,0.12605401624567145,custom_barabasi_albert,0.99273681640625,0.9835429850728187,0.9873942346108702,1434,2019,9.964988281957465e-6,9.951495206605987e-6,94.08389709218577
g18.0_15.0,18.0,15.0,0.8,0.8095604285814859,0.011950535726857336,0.10638556884496896,custom_barabasi_albert,0.99273681640625,0.9835416733749166,0.9872554583197531,1434,2012,9.963093317910676e-6,9.977332856625498e-6,94.08389709218577
g22.0_15.0,22.0,15.0,0.8,0.8163429610126697,0.02042870126583704,0.09902704643863339,custom_barabasi_albert,0.99273681640625,0.9831493777920272,0.9873622187776199,1423,2043,9.996530824063488e-6,9.963235765686473e-6,111.19028772448958
g24.0_5.0,24.0,5.0,0.8,0.808458279197273,0.010572848996591167,0.11158071465436621,custom_barabasi_albert,0.99273681640625,0.9832354215431645,0.9860360875710649,1431,1794,9.936070263227847e-6,9.966043802933644e-6,99.69523570957726
g24.0_9.0,24.0,9.0,0.8,0.7847989070863435,0.019001366142070708,0.11353588623694771,custom_barabasi_albert,0.99273681640625,0.9832328836932775,0.98711953457847,1431,1991,9.979471651516691e-6,9.960768624223126e-6,99.69523570957726
g28.0_5.0,28.0,5.0,0.8,0.8139309739208075,0.017413717401009304,0.13799096687310503,custom_barabasi_albert,0.99273681640625,0.9832297533435145,0.9864581357758617,1430,1871,9.943923266614307e-6,9.945428146779234e-6,94.43818030624294
g28.0_25.0,28.0,25.0,0.8,0.8070228116704316,0.008778514588039382,0.06935270706170316,custom_barabasi_albert,0.99273681640625,0.9832271627227424,0.9872661439677318,1430,2026,9.97654718887242e-6,9.968549708028185e-6,94.43818030624294
g30.0_5.0,30.0,5.0,0.8,0.8109836029338592,0.013729503667323922,0.10990158520729,custom_barabasi_albert,0.99273681640625,0.9832688039847562,0.9858921979325368,1440,1786,9.989506560261364e-6,9.95441162615629e-6,105.72478154757742
g30.0_21.0,30.0,21.0,0.8,0.8181170069724659,0.022646258715582346,0.07164437804797745,custom_barabasi_albert,0.99273681640625,0.9832676370106698,0.9874211065420433,1441,2051,9.975411542744502e-6,9.953033418858004e-6,105.72478154757742
g32.0_9.0,32.0,9.0,0.8,0.7913740002119151,0.010782499735106227,0.08079121123006573,custom_barabasi_albert,0.99273681640625,0.9831492090172016,0.9863988256923225,1424,1861,9.95147318177958e-6,9.9307169915408e-6,116.6753960139648
g32.0_13.0,32.0,13.0,0.8,0.7870243516954613,0.016219560380673487,0.07388168071620062,custom_barabasi_albert,0.99273681640625,0.9831464149382989,0.9868544920873354,1425,1938,9.928466561559546e-6,9.99444784699488e-6,116.6753960139648
g34.0_5.0,34.0,5.0,0.8,0.8153991481920253,0.019248935240031573,0.1167156059337764,custom_barabasi_albert,0.99273681640625,0.9831349956423111,0.9862886997031871,1427,1840,9.98727684820011e-6,9.989878427013599e-6,123.90510826483751
g42.0_16.0,42.0,16.0,0.8,0.8180969630356267,0.022621203794533362,0.06604614442047925,custom_barabasi_albert,0.99273681640625,0.9831158179443782,0.9870754724802577,1426,1975,9.986189500044151e-6,9.973430550092033e-6,114.67673511364583
g42.0_25.0,42.0,25.0,0.8,0.8119862522774721,0.014982815346840095,0.04885399508658798,custom_barabasi_albert,0.99273681640625,0.9831147201200572,0.9870566483124923,1427,1983,9.927537511944529e-6,9.964142464319314e-6,114.67673511364583
g44.0_7.0,44.0,7.0,0.8,0.7966688935371523,0.004163883078559666,0.09566859132936037,custom_barabasi_albert,0.99273681640625,0.9829493855661486,0.9862934095250286,1405,1838,9.974235393367392e-6,9.971383975815231e-6,147.00515324408713
g44.0_10.0,44.0,10.0,0.8,0.7996845447609585,0.00039431904880191104,0.07043103397100316,custom_barabasi_albert,0.99273681640625,0.9829498439766671,0.9860528363698728,1405,1794,9.934753325446799e-6,9.95521703942015e-6,147.00515324408713
g44.0_13.0,44.0,13.0,0.8,0.7835923393624784,0.020509575796902046,0.06311359442877627,custom_barabasi_albert,0.99273681640625,0.9829431816520585,0.9864513303780517,1406,1868,9.948663995590357e-6,9.951615280001658e-6,147.00515324408713
g44.0_19.0,44.0,19.0,0.8,0.7835708005713586,0.020536499285801757,0.057033497268956276,custom_barabasi_albert,0.99273681640625,0.9829417537884643,0.9869143660630336,1406,1952,9.945719662091124e-6,9.933635364861582e-6,147.00515324408713
g46.0_34.0,46.0,34.0,0.8,0.8177260095706531,0.022157511963316334,0.047324061679611555,custom_barabasi_albert,0.99273681640625,0.9831336220367174,0.9874205683521361,1425,2050,9.974746213559094e-6,9.951689471182634e-6,167.28338177007433
g48.0_10.0,48.0,10.0,0.8,0.8091074783309957,0.011384347913744597,0.059957728334895696,custom_barabasi_albert,0.99273681640625,0.9831673055688266,0.9856315247723093,1426,1742,9.954398844760123e-6,9.949811113824092e-6,126.15710633248312
g48.0_13.0,48.0,13.0,0.8,0.7869913649300742,0.01626079383740736,0.05714449011096787,custom_barabasi_albert,0.99273681640625,0.9831634603505282,0.9862730233077266,1426,1839,9.998955081008416e-6,9.94902042436574e-6,126.15710633248312
g50.0_25.0,50.0,25.0,0.8,0.8166413895072564,0.020801736884070443,0.047454778561404426,custom_barabasi_albert,0.99273681640625,0.9833399917854168,0.9871733888048033,1437,2000,9.998052210025143e-6,9.988097059654422e-6,166.91494686828082
