name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g12.0,12.0,10.0,0.8,0.8017642385986163,0.002205298248270371,0.0975,custom_barabasi_albert,0.9922637939453125,0.9823703778612882,0.9855626358191354,1344,1695,9.932480974417235e-6,9.955804457589812e-6,85.55319421678888
g14.0,14.0,11.0,0.8,0.8001517378824025,0.00018967235300301755,0.1125,custom_barabasi_albert,0.9922637939453125,0.9821242455454888,0.9864364305848188,1326,1845,9.985472032486564e-6,9.971920735098085e-6,84.07133164056063
g16.0,16.0,13.0,0.8,0.7980738099533184,0.0024077375583519967,0.065,custom_barabasi_albert,0.9922637939453125,0.9823781358919695,0.9850898708334382,1345,1662,9.921235140375462e-6,9.956995647264488e-6,106.09138229861615
g18.0,18.0,14.0,0.8,0.8025894317666031,0.003236789708253862,0.0725,custom_barabasi_albert,0.9922637939453125,0.9825589368405286,0.985495273574323,1347,1708,9.937123294084804e-6,9.97716995965181e-6,94.08389709218577
g20.0,20.0,16.0,0.8,0.8016866771953344,0.002108346494167912,0.07,custom_barabasi_albert,0.9922637939453125,0.9821218590315431,0.9859236405566055,1327,1759,9.992628638405554e-6,9.93825718079806e-6,103.75259452210241
g22.0,22.0,18.0,0.8,0.7976258629736399,0.0029676712829501684,0.075,custom_barabasi_albert,0.9922637939453125,0.9823837945406456,0.986199102459327,1337,1831,9.985878961227268e-6,9.984960493245043e-6,111.19028772448958
g24.0,24.0,19.0,0.8,0.7976135119337245,0.0029831100828443813,0.045,custom_barabasi_albert,0.9922637939453125,0.9823511151562154,0.9850170931656003,1344,1651,9.975700356185113e-6,9.940841065508854e-6,99.69523570957726
g26.0,26.0,21.0,0.8,0.7944840584269071,0.006894926966366233,0.045,custom_barabasi_albert,0.9922637939453125,0.9824523730546054,0.9853797132730718,1331,1700,9.981479127341153e-6,9.983926358370088e-6,87.76402457008273
g28.0,28.0,22.0,0.8,0.797160654027479,0.0035491824656512516,0.0375,custom_barabasi_albert,0.9922637939453125,0.9823459634475394,0.9847830129319802,1343,1625,9.970947214305026e-6,9.959770455647554e-6,94.43818030624294
g32.0,32.0,26.0,0.8,0.8060084447586788,0.007510555948348485,0.03,custom_barabasi_albert,0.9922637939453125,0.9823853954858899,0.984961801740895,1338,1639,9.925665547277918e-6,9.941902160692795e-6,116.6753960139648
g34.0,34.0,27.0,0.8,0.803539364752783,0.0044242059409786705,0.04,custom_barabasi_albert,0.9922637939453125,0.9823649789076906,0.9858536977422754,1342,1770,9.95990724847462e-6,9.987877113093457e-6,123.90510826483751
g36.0,36.0,29.0,0.8,0.8053870922577409,0.006733865322176014,0.03,custom_barabasi_albert,0.9922637939453125,0.9823658717696175,0.9852661987538807,1339,1674,9.963349917929687e-6,9.943743866397403e-6,116.08142207342834
g38.0,38.0,30.0,0.8,0.804048004934532,0.005060006168164932,0.025,custom_barabasi_albert,0.9922637939453125,0.9824744489500999,0.9849690760761836,1351,1639,9.977830029428425e-6,9.97198756655382e-6,127.808958987044
g40.0,40.0,32.0,0.8,0.796360122042226,0.00454984744721762,0.0225,custom_barabasi_albert,0.9922637939453125,0.9823626465760572,0.9848149466406425,1335,1620,9.986976941295245e-6,9.946061437476894e-6,105.29758861040258
g42.0,42.0,34.0,0.8,0.7974236531363639,0.003220433579545212,0.0425,custom_barabasi_albert,0.9922637939453125,0.9823484823247595,0.9864943711195621,1340,1882,9.956135151811818e-6,9.957945645150401e-6,114.67673511364583
g44.0,44.0,35.0,0.8,0.8085246062090848,0.010655757761355994,0.02,custom_barabasi_albert,0.9922637939453125,0.982161781045342,0.9845110363456417,1320,1585,9.947488066430754e-6,9.957955648370875e-6,147.00515324408713
g46.0,46.0,37.0,0.8,0.8041663328368986,0.005207916046123251,0.0225,custom_barabasi_albert,0.9922637939453125,0.9823725553920064,0.9849456776459516,1338,1636,9.974301859533297e-6,9.951054963291961e-6,167.28338177007433
g48.0,48.0,38.0,0.8,0.7914022828695946,0.010747146413006836,0.02,custom_barabasi_albert,0.9922637939453125,0.98240028897166,0.9846272390223932,1339,1605,9.998051780244366e-6,9.943903223424977e-6,126.15710633248312
g50.0,50.0,40.0,0.8,0.7878446725437306,0.015194159320336825,0.02,custom_barabasi_albert,0.9922637939453125,0.9824774679946364,0.9848851005414381,1350,1629,9.928158688110589e-6,9.925498652363363e-6,166.91494686828082
