name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g24.0_11.0,24.0,11.0,0.65,0.6593385594996329,0.014367014614819868,0.09362520611128156,custom_erdos_renyi,0.9892730712890625,0.9773792312118579,0.9816705297837904,969,1272,9.908271881825526e-6,9.969832402062506e-6,99.69523570957726
g26.0_7.0,26.0,7.0,0.65,0.6656047957404552,0.024007378062238686,0.12686133569044172,custom_erdos_renyi,0.9892730712890625,0.9774757973141021,0.9812244260709129,959,1231,9.988520134562862e-6,9.9913708196675e-6,87.76402457008273
g26.0_9.0,26.0,9.0,0.65,0.6542209814407135,0.0064938176010976584,0.10608762193251246,custom_erdos_renyi,0.9892730712890625,0.9774717946766727,0.9813263490481506,959,1246,9.982280575554503e-6,9.997929425298313e-6,87.76402457008273
g32.0_9.0,32.0,9.0,0.65,0.6518104013741449,0.002785232883299844,0.1018472814949697,custom_erdos_renyi,0.9892730712890625,0.9771966555280247,0.9813361402530012,964,1233,9.93270754315323e-6,9.971216954951512e-6,116.6753960139648
g42.0_10.0,42.0,10.0,0.65,0.6373841971596308,0.019408927446721888,0.09260539495780853,custom_erdos_renyi,0.9892730712890625,0.9771488438727988,0.9814409522576024,965,1250,9.960654230617427e-6,9.99239010249231e-6,114.67673511364583
g46.0_10.0,46.0,10.0,0.65,0.64592565800048,0.006268218460800091,0.09435128421335458,custom_erdos_renyi,0.9892730712890625,0.9771788860811289,0.9813093042892109,964,1244,9.960240663076103e-6,9.936786185604785e-6,167.28338177007433
