name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g10.0_8.0,10.0,8.0,0.7,0.7151043071631003,0.02157758166157185,0.18957766312162105,custom_barabasi_albert,0.993194580078125,0.9843953224619394,0.987638601327408,1556,2094,9.999082294542827e-6,9.97720094829185e-6,70.13380506920919
g18.0_17.0,18.0,17.0,0.7,0.6994457801857716,0.0007917425917547405,0.09980946653771539,custom_barabasi_albert,0.993194580078125,0.9842865070926852,0.9875920563397574,1532,2074,9.984064982870855e-6,9.99561225623058e-6,94.08389709218577
g22.0_10.0,22.0,10.0,0.7,0.7038863382967924,0.00555191185256059,0.10997049842480063,custom_barabasi_albert,0.993194580078125,0.9840328010236815,0.9874629842708629,1521,2059,9.945852574411163e-6,9.955517368265276e-6,111.19028772448958
g26.0_11.0,26.0,11.0,0.7,0.7053032471789098,0.007576067398442633,0.08780265262218512,custom_barabasi_albert,0.993194580078125,0.9842035499674623,0.9874698233887304,1515,2053,9.932221279956854e-6,9.9472074379936e-6,87.76402457008273
g30.0_29.0,30.0,29.0,0.7,0.7088310260886302,0.012615751555186128,0.060814405925361144,custom_barabasi_albert,0.993194580078125,0.984131405220326,0.9876000667170667,1540,2090,9.945118769623396e-6,9.94282594732332e-6,105.72478154757742
g34.0_33.0,34.0,33.0,0.7,0.7015133625543353,0.0021619465061933113,0.05305446127599162,custom_barabasi_albert,0.993194580078125,0.9840116467164409,0.9877577717962592,1527,2115,9.970854937008111e-6,9.95940419859509e-6,123.90510826483751
g38.0_13.0,38.0,13.0,0.7,0.6955458696528828,0.006363043353024528,0.060203504024194734,custom_barabasi_albert,0.993194580078125,0.9842014380817605,0.9870605186618938,1537,1986,9.953323279243698e-6,9.97791664850145e-6,127.808958987044
g42.0_39.0,42.0,39.0,0.7,0.7056955114417679,0.008136444916811347,0.043650385531846726,custom_barabasi_albert,0.993194580078125,0.9839991252262059,0.9877461698769612,1524,2121,9.988965088414403e-6,9.95624051100541e-6,114.67673511364583
g46.0_22.0,46.0,22.0,0.7,0.7116209915204723,0.016601416457817653,0.04999644907832656,custom_barabasi_albert,0.993194580078125,0.9840200257602639,0.9873561295053016,1522,2041,9.967910575031658e-6,9.976490650071002e-6,167.28338177007433
g50.0_13.0,50.0,13.0,0.7,0.7072559391612697,0.01036562737324252,0.05805362809891559,custom_barabasi_albert,0.993194580078125,0.984203363903259,0.9868967498851304,1535,1951,9.989181049940843e-6,9.997572386150066e-6,166.91494686828082
g54.0_52.0,54.0,52.0,0.7,0.7066416250634778,0.009488035804968391,0.03342414333347881,custom_barabasi_albert,0.993194580078125,0.9840075779562839,0.9875438735058121,1526,2087,9.961536866637255e-6,9.984772582100065e-6,196.20223077356553
g58.0_16.0,58.0,16.0,0.7,0.6976064168518963,0.0034194044972909615,0.050843181593218024,custom_barabasi_albert,0.993194580078125,0.9840419082494051,0.986953054206328,1514,1959,9.930332808438802e-6,9.985274106838471e-6,239.51348629814495
g62.0_49.0,62.0,49.0,0.7,0.6991315536271131,0.0012406376755526504,0.030822458802752965,custom_barabasi_albert,0.993194580078125,0.9840169034648971,0.9876414267019591,1517,2107,9.960506127892899e-6,9.95743480011746e-6,161.74909946450873
g66.0_17.0,66.0,17.0,0.7,0.694492006975046,0.00786856146421996,0.04531750055214383,custom_barabasi_albert,0.993194580078125,0.9840292248418406,0.9869483569255773,1519,1963,9.995514273136719e-6,9.936766885654258e-6,173.09102120716423
g70.0_69.0,70.0,69.0,0.7,0.6940170654113268,0.00854704941239023,0.026010190724767793,custom_barabasi_albert,0.993194580078125,0.9840080086769336,0.9875515394762847,1521,2086,9.994611121555419e-6,9.99131664905506e-6,182.49091875025184
g74.0_21.0,74.0,21.0,0.7,0.7000071023968274,1.0146281182058356e-5,0.03599914612574047,custom_barabasi_albert,0.993194580078125,0.983940309929494,0.986727684947664,1508,1920,9.977364742841388e-6,9.96737077352261e-6,148.44405471471003
g78.0_57.0,78.0,57.0,0.7,0.6995218499299308,0.0006830715286701824,0.023574289977600613,custom_barabasi_albert,0.993194580078125,0.984116585839528,0.9874635486746639,1530,2057,9.934035132413976e-6,9.94847170610047e-6,154.21574795005284
g82.0_65.0,82.0,65.0,0.7,0.7057766140172953,0.00825230573899335,0.023017867113026447,custom_barabasi_albert,0.993194580078125,0.9841247384637194,0.9877006675294959,1530,2108,9.989037353941299e-6,9.963454431993757e-6,146.82446149330764
g86.0_57.0,86.0,57.0,0.7,0.6957623760027468,0.006053748567504482,0.022283575034143587,custom_barabasi_albert,0.993194580078125,0.9840225738268125,0.9874052325581915,1523,2048,9.967620445527903e-6,9.974833743958689e-6,172.3539014252036
g90.0_21.0,90.0,21.0,0.7,0.6959921255926429,0.0057255348676529426,0.03565035663977928,custom_barabasi_albert,0.993194580078125,0.984007875872435,0.9869621333016794,1525,1957,9.941785300227046e-6,9.980648513430168e-6,161.051238224362
g94.0_21.0,94.0,21.0,0.7,0.6970798907774998,0.004171584603571699,0.035764342340451685,custom_barabasi_albert,0.993194580078125,0.9841034838816888,0.9869415266032275,1530,1961,9.967440645491932e-6,9.986476849715986e-6,292.7335680456354
g98.0_36.0,98.0,36.0,0.7,0.698850976447466,0.0016414622179056998,0.026403511016825545,custom_barabasi_albert,0.993194580078125,0.9838206693316706,0.9871555770318818,1504,1998,9.965195922168046e-6,9.960994356073005e-6,175.27801495541644
