name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g0.2,15,12.0,0.2,0.2000000000000001,4.163336342344337e-16,0.08,custom_erdos_renyi,0.9800796508789062,0.9640600461077145,0.9728069464601299,522,763,9.978634230578542e-6,9.888904589416825e-6,99.38923368371172
g0.215,15,12.0,0.215,0.2150000000000001,5.163828021512356e-16,0.081,custom_erdos_renyi,0.9800796508789062,0.9640550122107004,0.9760906896082362,523,894,9.795065775308753e-6,9.972599057772591e-6,99.38923368371172
g0.23,15,12.0,0.23,0.23000000000000026,1.0860877414811314e-15,0.082,custom_erdos_renyi,0.9800796508789062,0.9640694135242897,0.9979465034036702,522,20734,9.947613135968814e-6,8.233807678918823e-6,99.38923368371172
g0.26,15,12.0,0.26,0.26000000000000023,8.540177112501203e-16,0.084,custom_erdos_renyi,0.9800796508789062,0.9640664375474046,0.9721653734809532,522,728,9.960701489869495e-6,9.938675168907896e-6,99.38923368371172
g0.275,15,12.0,0.275,0.27499999999999997,2.0185873175002846e-16,0.085,custom_erdos_renyi,0.9800796508789062,0.9640564202672952,0.9789110391648634,522,1065,9.993721301004843e-6,9.960112604096016e-6,99.38923368371172
g0.305,15,12.0,0.305,0.305,0.0,0.087,custom_erdos_renyi,0.9800796508789062,0.9640813246047165,0.9794283175450396,522,1077,9.930810041858251e-6,9.900658855283018e-6,99.38923368371172
g0.32,15,12.0,0.32,0.3200000000000002,5.204170427930421e-16,0.088,custom_erdos_renyi,0.9800796508789062,0.9640690506010079,0.9739703803922507,522,807,9.961445715328532e-6,9.868492153064512e-6,99.38923368371172
g0.335,15,12.0,0.335,0.3352487271501238,0.0007424691048471833,0.089,custom_erdos_renyi,0.9800796508789062,0.9640596117564973,0.9757381460021723,522,880,9.993159552607045e-6,9.874991883068729e-6,99.38923368371172
g0.35,15,12.0,0.35,0.35,0.0,0.09,custom_erdos_renyi,0.9800796508789062,0.9640592434166915,0.9779716495846826,522,1003,9.985102180976035e-6,9.98252462400262e-6,99.38923368371172
g0.365,15,12.0,0.365,0.36818475591544136,0.008725358672442118,0.082,custom_erdos_renyi,0.9800796508789062,0.9640652519975531,0.9747601693435266,522,846,9.979864463383059e-6,9.991955953803089e-6,99.38923368371172
g0.38,15,12.0,0.38,0.38,0.0,0.092,custom_erdos_renyi,0.9800796508789062,0.9640578980388903,0.9776894803666956,522,986,9.988296919616335e-6,9.99241793733785e-6,99.38923368371172
g0.395,15,12.0,0.395,0.395,0.0,0.093,custom_erdos_renyi,0.9886245727539062,0.9764554691068905,NaN,918,40000,9.899764927517873e-6,NaN,99.38923368371172
g0.41,15,12.0,0.41,0.41,0.0,0.094,custom_erdos_renyi,0.9800796508789062,0.9640677344824683,0.9754317060004366,522,855,9.965483053431257e-6,9.910838190019255e-6,99.38923368371172
g0.425,15,12.0,0.425,0.4231893126750364,0.00426044076462021,0.096,custom_erdos_renyi,0.9800796508789062,0.9640593979259956,0.9783266645193482,522,1022,9.979903974444149e-6,9.981693945143588e-6,99.38923368371172
g0.44,15,12.0,0.44,0.4400000000000001,2.523234146875356e-16,0.096,custom_erdos_renyi,0.9811019897460938,0.9655028038978072,0.9825369842423215,551,1347,9.885979591700567e-6,9.978433826635102e-6,99.38923368371172
g0.455,15,12.0,0.455,0.4550000000000002,3.6600759053576587e-16,0.097,custom_erdos_renyi,0.9800796508789062,0.964056740628125,0.9789833721442509,522,1061,9.992488041593584e-6,9.983278145719865e-6,99.38923368371172
