name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g10.0,10.0,7.0,0.7,0.7,0.0,0.17,custom_erdos_renyi,0.9881973266601562,0.9761501913737458,0.9823699030051838,895,1347,9.985758366110042e-6,9.991188889252323e-6,70.13380506920919
g12.0,12.0,8.0,0.7,0.7003758011993385,0.0005368588561979352,0.065,custom_erdos_renyi,0.9881973266601562,0.97566951173476,0.9794554263713061,879,1075,9.984009151448037e-6,9.990525656755622e-6,85.55319421678888
g14.0,14.0,10.0,0.7,0.7051714735740248,0.007387819391464014,0.0525,custom_erdos_renyi,0.9881973266601562,0.9754227821570969,0.979481626846893,868,1082,9.89012097876718e-6,9.992938244368817e-6,84.07133164056063
g16.0,16.0,11.0,0.7,0.7008886968634231,0.0012695669477474122,0.1125,custom_erdos_renyi,0.9881973266601562,0.9756739458880228,0.9823704929308316,880,1336,9.955162722313782e-6,9.939388137980565e-6,106.09138229861615
g18.0,18.0,13.0,0.7,0.7089817914491964,0.012831130641709172,0.04,custom_erdos_renyi,0.9881973266601562,0.9759628059391022,0.9788512726213848,881,1049,9.935948365763503e-6,9.889953621083913e-6,94.08389709218577
g20.0,20.0,14.0,0.7,0.6923347318963288,0.010950383005244552,0.03,custom_erdos_renyi,0.9881973266601562,0.9754414671637213,0.9791848388816422,868,1057,9.995041491905887e-6,9.91707280142062e-6,103.75259452210241
g22.0,22.0,15.0,0.7,0.6971083167440043,0.004130976079993782,0.03,custom_erdos_renyi,0.9881973266601562,0.9756998689639521,0.9788298167832632,874,1059,9.997724145949238e-6,9.909804185900817e-6,111.19028772448958
g24.0,24.0,17.0,0.7,0.7004925698872572,0.0007036712675103006,0.075,custom_erdos_renyi,0.9881973266601562,0.9756348745359681,0.9827755620488597,880,1376,9.917569714967822e-6,9.996538562290214e-6,99.69523570957726
g26.0,26.0,18.0,0.7,0.7080678070333394,0.011525438619056323,0.02,custom_erdos_renyi,0.9881973266601562,0.9757337511959437,0.9782148542607775,871,1022,9.918541960973748e-6,9.90328043096178e-6,87.76402457008273
g28.0,28.0,20.0,0.7,0.7125725715298443,0.01796081647120624,0.025,custom_erdos_renyi,0.9881973266601562,0.975632015196204,0.9786984119157741,879,1049,9.940138167935375e-6,9.908476758330176e-6,94.43818030624294
g30.0,30.0,21.0,0.7,0.6997011359197217,0.00042694868611176904,0.065,custom_erdos_renyi,0.9881973266601562,0.9755071397102054,0.9828281947255213,886,1376,9.953930522867572e-6,9.94455380193271e-6,105.72478154757742
g32.0,32.0,22.0,0.7,0.7041508830655941,0.0059298329508488444,0.0575,custom_erdos_renyi,0.9881973266601562,0.9756806019349561,0.9827787983428796,876,1382,9.9429951061214e-6,9.939506443457091e-6,116.6753960139648
g34.0,34.0,24.0,0.7,0.7071167461330186,0.010166780190026576,0.0175,custom_erdos_renyi,0.9881973266601562,0.9756729955418345,0.9787367971744879,877,1048,9.969167119566746e-6,9.908660605156827e-6,123.90510826483751
g36.0,36.0,25.0,0.7,0.6990811561708095,0.0013126340417007095,0.0525,custom_erdos_renyi,0.9881973266601562,0.9756527869959164,0.9830188656838972,877,1393,9.911300948128865e-6,9.998012874763533e-6,116.08142207342834
g38.0,38.0,27.0,0.7,0.703941726377443,0.005631037682061508,0.015,custom_erdos_renyi,0.9881973266601562,0.9756353609034994,0.9785438244559057,884,1045,9.929909150885319e-6,9.99774120133412e-6,127.808958987044
g40.0,40.0,28.0,0.7,0.6970384800315547,0.004230742812064703,0.015,custom_erdos_renyi,0.9881973266601562,0.9756627904658578,0.978536474256335,874,1043,9.88167336929413e-6,9.932440329540881e-6,105.29758861040258
g42.0,42.0,29.0,0.7,0.7115573329978525,0.016510475711217935,0.015,custom_erdos_renyi,0.9881973266601562,0.9756426939486201,0.9787061010752296,876,1051,9.987680067019555e-6,9.998245426384722e-6,114.67673511364583
g46.0,46.0,32.0,0.7,0.7007699736681052,0.0010999623830075325,0.0425,custom_erdos_renyi,0.9881973266601562,0.9756621774929601,0.9827652005852869,876,1379,9.958113285107872e-6,9.983621270082121e-6,167.28338177007433
g48.0,48.0,34.0,0.7,0.7065216253394351,0.009316607627764461,0.04,custom_erdos_renyi,0.9881973266601562,0.9756996564019331,0.9827380196451521,877,1386,9.996398446050856e-6,9.962834502830198e-6,126.15710633248312
g50.0,50.0,35.0,0.7,0.686529008243115,0.019244273938407046,0.0125,custom_erdos_renyi,0.9881973266601562,0.9756405973510747,0.9785592038022924,883,1039,9.924215477519205e-6,9.990788012004259e-6,166.91494686828082
