name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g0.61,50,40.0,0.61,0.623969760471633,0.02290124667480821,0.036,custom_barabasi_albert,0.990966796875,0.9802980715732514,0.9844447357617097,1156,1571,9.949071455656044e-6,9.960268111092185e-6,166.91494686828082
g0.685,50,40.0,0.685,0.693560014583317,0.012496371654477225,0.036,custom_barabasi_albert,0.990966796875,0.9802978068805106,0.9844407221349387,1156,1571,9.94131604142856e-6,9.966700549313146e-6,166.91494686828082
g0.7,50,40.0,0.7,0.6996920778167448,0.0004398888332216419,0.031,custom_barabasi_albert,0.990966796875,0.9802978187185661,0.9840554116213829,1156,1514,9.948183106456288e-6,9.970679566928542e-6,166.91494686828082
g0.73,50,40.0,0.73,0.7329094176203531,0.003985503589524832,0.031,custom_barabasi_albert,0.990966796875,0.980299311344649,0.9839536471282537,1156,1512,9.936493647222377e-6,9.966708689718162e-6,166.91494686828082
g0.745,50,40.0,0.745,0.7472470260819106,0.0030161423918263494,0.024,custom_barabasi_albert,0.990966796875,0.9803035892675274,0.9831507471418529,1156,1426,9.912695738800714e-6,9.92694841470132e-6,166.91494686828082
g0.7749999999999999,50,40.0,0.7749999999999999,0.7716576839943434,0.004312665813750306,0.024,custom_barabasi_albert,0.990966796875,0.9803024062597517,0.9832594116934177,1156,1428,9.91542809086754e-6,9.947928986231425e-6,166.91494686828082
g0.79,50,40.0,0.79,0.8069507741327299,0.02145667611737953,0.04,custom_barabasi_albert,0.990966796875,0.9802959782107324,0.9848255894578889,1156,1618,9.964002085582901e-6,9.981684144344527e-6,166.91494686828082
g0.8049999999999999,50,40.0,0.8049999999999999,0.805692469795878,0.0008602109265566641,0.04,custom_barabasi_albert,0.990966796875,0.9802954584820571,0.9848170318669658,1156,1624,9.967928879195398e-6,9.93235758747768e-6,166.91494686828082
g0.82,50,40.0,0.82,0.8190746436716122,0.001128483327302134,0.019,custom_barabasi_albert,0.990966796875,0.9803106257747303,0.9826966233455198,1155,1368,9.976417245954883e-6,9.937140632854113e-6,166.91494686828082
g0.835,50,40.0,0.835,0.8351023189289738,0.0001225376394896197,0.019,custom_barabasi_albert,0.990966796875,0.9803055248562625,0.9826882664592742,1156,1370,9.910681830593848e-6,9.933079321428062e-6,166.91494686828082
g0.85,50,40.0,0.85,0.8487507100120303,0.001469752927023168,0.041,custom_barabasi_albert,0.990966796875,0.980295707964509,0.9848926857075233,1156,1632,9.96150250581751e-6,9.963386943895314e-6,166.91494686828082
