name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g10.0_2.0,10.0,2.0,0.9,0.8838046396040674,0.01799484488436957,0.3042034028515951,custom_barabasi_albert,0.997894287109375,0.9939747431452113,0.9949259403718511,5038,6201,9.980760264094446e-6,9.993557525511676e-6,70.13380506920919
g18.0_3.0,18.0,3.0,0.9,0.882797393357937,0.019114007380069964,0.154358632118314,custom_barabasi_albert,0.997894287109375,0.9939388778819956,0.9948185684880759,4960,5998,9.98252034070668e-6,9.992118821827711e-6,94.08389709218577
g18.0_9.0,18.0,9.0,0.9,0.8840718205494973,0.017697977167225258,0.12466141155354513,custom_barabasi_albert,0.997894287109375,0.9939384131009086,0.9953394363247027,4960,6831,9.989543921756772e-6,9.985841155955334e-6,94.08389709218577
g18.0_16.0,18.0,16.0,0.9,0.8951852451542106,0.005349727606432683,0.11759795793794746,custom_barabasi_albert,0.997894287109375,0.9939382205072042,0.9955053426498134,4960,7100,9.99151643293894e-6,9.998217340823068e-6,94.08389709218577
g22.0_9.0,22.0,9.0,0.9,0.8858486110156546,0.015723765538161582,0.1208070588955673,custom_barabasi_albert,0.997894287109375,0.9938410388939374,0.9953745621057926,4924,6939,9.9942074311965e-6,9.993440153711897e-6,111.19028772448958
g22.0_11.0,22.0,11.0,0.9,0.8946501911632704,0.005944232040810712,0.1113029217599246,custom_barabasi_albert,0.997894287109375,0.9938409668804555,0.9954125516927315,4924,7002,9.993857003259832e-6,9.987430055688473e-6,111.19028772448958
g22.0_19.0,22.0,19.0,0.9,0.9100945219134867,0.011216135459429665,0.09489060271441678,custom_barabasi_albert,0.997894287109375,0.9938407879394976,0.9955344791068281,4924,7213,9.998805013955447e-6,9.99517305594333e-6,111.19028772448958
g22.0_21.0,22.0,21.0,0.9,0.9174456407823316,0.019384045313701748,0.0912951011837029,custom_barabasi_albert,0.997894287109375,0.9961024538101751,0.995480526368681,8588,7113,9.996941332190978e-6,9.986116122823185e-6,111.19028772448958
g26.0_3.0,26.0,3.0,0.9,0.8888693337203234,0.012367406977418473,0.1545233333115445,custom_barabasi_albert,0.997894287109375,0.9938698457622175,0.9949144948095511,4903,6190,9.978519948355968e-6,9.984402707746698e-6,87.76402457008273
g26.0_5.0,26.0,5.0,0.9,0.894143128937181,0.00650763451424341,0.10978333565379447,custom_barabasi_albert,0.997894287109375,0.9938698007958336,0.9949360258872137,4903,6213,9.987556862378622e-6,9.98238786784067e-6,87.76402457008273
g30.0_3.0,30.0,3.0,0.9,0.9135927337371479,0.015103037485719851,0.11858314077645513,custom_barabasi_albert,0.997894287109375,0.993882441111572,0.9946734625357636,4983,5860,9.995810733137364e-6,9.985824356684159e-6,105.72478154757742
g30.0_17.0,30.0,17.0,0.9,0.9224580413180057,0.024953379242228513,0.08228271827330284,custom_barabasi_albert,0.997894287109375,NaN,0.9954881890217643,40000,7145,NaN,9.997618751783621e-6,105.72478154757742
g34.0_3.0,34.0,3.0,0.9,0.9120240485555846,0.013360053950649542,0.13303535936826025,custom_barabasi_albert,0.997894287109375,0.9938606624347495,0.9948609915284655,4940,6110,9.993781384970424e-6,9.992943082015593e-6,123.90510826483751
g38.0_5.0,38.0,5.0,0.9,0.8777316548130413,0.024742605763287497,0.08869875853834064,custom_barabasi_albert,0.997894287109375,0.9939035780329858,0.9948408201937444,4976,6077,9.988172287589414e-6,9.985008158269748e-6,127.808958987044
g38.0_11.0,38.0,11.0,0.9,0.9210983744387347,0.023442638265260704,0.08486354744896502,custom_barabasi_albert,0.997894287109375,NaN,0.9953551821688557,40000,6892,NaN,9.993033707855759e-6,127.808958987044
g42.0_3.0,42.0,3.0,0.9,0.9155332741372114,0.017259193485790438,0.10513164231390251,custom_barabasi_albert,0.997894287109375,0.9938695586903925,0.9946613938498742,4934,5840,9.998096254654198e-6,9.992992104274068e-6,114.67673511364583
