name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g10.0_4.0,10.0,4.0,0.8,0.8087126484150577,0.010890810518822125,0.23683316782904842,custom_barabasi_albert,0.9952545166015625,0.988250688516907,0.9906937333739709,2231,2979,9.976814124151856e-6,9.980294426364944e-6,70.13380506920919
g18.0_6.0,18.0,6.0,0.8,0.7952495709005503,0.005938036374312228,0.13630385200847572,custom_barabasi_albert,0.9952545166015625,0.9882276477441707,0.990276736947837,2197,2803,9.960717472334846e-6,9.98764042620115e-6,94.08389709218577
g22.0_6.0,22.0,6.0,0.8,0.8020688541539907,0.0025860676924882586,0.1364091799476087,custom_barabasi_albert,0.9952545166015625,0.9880126369025459,0.9903597522810635,2180,2862,9.983495763643546e-6,9.982468852517967e-6,111.19028772448958
g22.0_12.0,22.0,12.0,0.8,0.8117322246637176,0.014665280829646993,0.09931792302612419,custom_barabasi_albert,0.9952545166015625,0.9880117960359307,0.9908135910815744,2181,3030,9.957810217481322e-6,9.964675878319784e-6,111.19028772448958
g26.0_5.0,26.0,5.0,0.8,0.8135483601798972,0.016935450224871418,0.11190373503177417,custom_barabasi_albert,0.9952545166015625,0.9880797225153612,0.9902125565524261,2171,2799,9.977920092663073e-6,9.988760764217952e-6,87.76402457008273
g38.0_11.0,38.0,11.0,0.8,0.7956560476677442,0.005429940415319773,0.07096889792100455,custom_barabasi_albert,0.9952545166015625,0.9880936101993315,0.9905913642179064,2204,2937,9.976270209238747e-6,9.981695508226585e-6,127.808958987044
g38.0_23.0,38.0,23.0,0.8,0.7894713578616817,0.013160802672897987,0.05558266587280843,custom_barabasi_albert,0.9952545166015625,0.9880927767063287,0.9910879642048879,2204,3137,9.99618114597145e-6,9.98202947066762e-6,127.808958987044
g42.0_7.0,42.0,7.0,0.8,0.8001900042459447,0.00023750530743077425,0.08061157894761424,custom_barabasi_albert,0.9952545166015625,0.9879905146837178,0.9901462488170131,2185,2780,9.969450317587336e-6,9.981103713724293e-6,114.67673511364583
g46.0_7.0,46.0,7.0,0.8,0.8089864153215871,0.011233019151983825,0.08427024743642132,custom_barabasi_albert,0.9952545166015625,0.9880037315909643,0.9901422173337564,2183,2783,9.954044613819102e-6,9.985000289314261e-6,167.28338177007433
g46.0_34.0,46.0,34.0,0.8,0.7918086183382453,0.01023922707719338,0.04258849335580661,custom_barabasi_albert,0.9952545166015625,0.988001645726427,0.9909581505690545,2183,3088,9.994907947313836e-6,9.973205395863438e-6,167.28338177007433
g50.0_7.0,50.0,7.0,0.8,0.8085646734464322,0.01070584180804024,0.0774252273265423,custom_barabasi_albert,0.9952545166015625,0.9880962118499923,0.9900316781382514,2201,2739,9.988844589997603e-6,9.993256984919263e-6,166.91494686828082
g50.0_10.0,50.0,10.0,0.8,0.7927225444552143,0.0090968194309822,0.06348130744432076,custom_barabasi_albert,0.9952545166015625,0.9880953525088354,0.9900244779516514,2202,2747,9.952587335326779e-6,9.987917913206745e-6,166.91494686828082
g50.0_19.0,50.0,19.0,0.8,0.7978545006384724,0.0026818742019095454,0.04270313347729152,custom_barabasi_albert,0.9952545166015625,0.9880940360216534,0.9903747085058452,2202,2857,9.963067645418766e-6,9.966645768549887e-6,166.91494686828082
g54.0_7.0,54.0,7.0,0.8,0.8067134435168098,0.008391804396012253,0.08383292371768682,custom_barabasi_albert,0.9952545166015625,0.9879975625337442,0.9901705126750522,2187,2791,9.974810551538482e-6,9.97910079980624e-6,196.20223077356553
g54.0_10.0,54.0,10.0,0.8,0.8052430492089107,0.006553811511138263,0.06179555601004651,custom_barabasi_albert,0.9952545166015625,0.9879986555129613,0.9899987989496041,2186,2728,9.99310490412686e-6,9.976754728882337e-6,196.20223077356553
g58.0_7.0,58.0,7.0,0.8,0.810578162970262,0.01322270371282741,0.07958001657227985,custom_barabasi_albert,0.9952545166015625,0.9879644086921884,0.9901545057309195,2170,2774,9.956300210639535e-6,9.985185649319384e-6,239.51348629814495
g58.0_43.0,58.0,43.0,0.8,0.7957673537177496,0.005290807852812995,0.035008777434201374,custom_barabasi_albert,0.9952545166015625,0.9879614555492974,0.991084162376932,2170,3146,9.997039757569937e-6,9.970993091495961e-6,239.51348629814495
g62.0_10.0,62.0,10.0,0.8,0.7977645663798876,0.002794292025140588,0.06338437897501044,custom_barabasi_albert,0.9952545166015625,0.9880051601734595,0.9901507046359036,2174,2777,9.95457945890399e-6,9.995202016666038e-6,161.74909946450873
g66.0_9.0,66.0,9.0,0.8,0.8020364951835501,0.002545618979437614,0.06139418165869956,custom_barabasi_albert,0.9952545166015625,0.9880097050273398,0.9900338106980294,2179,2741,9.952818844527478e-6,9.975032172482301e-6,173.09102120716423
g70.0_9.0,70.0,9.0,0.8,0.8036158236464606,0.004519779558075643,0.06745129508595932,custom_barabasi_albert,0.9952545166015625,0.9879971179664986,0.9902100649896536,2181,2804,9.960312788659387e-6,9.999220262957298e-6,182.49091875025184
g70.0_37.0,70.0,37.0,0.8,0.802887155123094,0.003608943903867512,0.03384405283967696,custom_barabasi_albert,0.9952545166015625,0.9879959368973307,0.9910150239050912,2181,3111,9.986970638087289e-6,9.988351228118475e-6,182.49091875025184
