name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g0.575,15,12.0,0.575,0.5750000000000002,3.861645303044023e-16,0.105,custom_erdos_renyi,0.9800796508789062,0.9640530727694127,0.9842900289543541,522,1549,9.995575147497826e-6,9.968601142551492e-6,99.38923368371172
g0.59,15,12.0,0.59,0.59,0.0,0.106,custom_erdos_renyi,0.9800796508789062,0.9640453662491745,0.986377603499436,523,1857,9.806693795272325e-6,9.942575745353066e-6,99.38923368371172
g0.605,15,12.0,0.605,0.6050000000000002,3.6701587590914267e-16,0.107,custom_erdos_renyi,0.98883056640625,0.9768346241724055,0.9895370266669626,935,2590,9.991294328937084e-6,9.978053297943212e-6,99.38923368371172
g0.62,15,12.0,0.62,0.6200000000000002,3.5813645955650214e-16,0.108,custom_erdos_renyi,0.9800796508789062,0.9640578731864468,0.9856787316751668,522,1728,9.99150366887136e-6,9.990380131719157e-6,99.38923368371172
g0.635,15,12.0,0.635,0.6350000000000002,3.4967654318902565e-16,0.109,custom_erdos_renyi,0.9800796508789062,0.9640559684036647,0.9864213081390641,522,1865,9.985450833638332e-6,9.916406427890045e-6,99.38923368371172
g0.65,15,12.0,0.65,0.65,0.0,0.11,custom_erdos_renyi,0.9800796508789062,0.9640524541252323,0.9862829860380562,522,1845,9.998176485087606e-6,9.949536961678662e-6,99.38923368371172
g0.665,15,12.0,0.665,0.6649999999999999,1.6695083077070022e-16,0.111,custom_erdos_renyi,0.9862899780273438,0.9727957071318188,0.9882729085663036,761,2173,9.897342958864463e-6,9.995331467699264e-6,99.38923368371172
g0.68,15,12.0,0.68,0.6800000000000003,3.265361837132813e-16,0.112,custom_erdos_renyi,0.9820404052734375,0.9668212733059164,0.9867860284439675,580,1908,9.870279325085995e-6,9.96414179027516e-6,99.38923368371172
g0.695,15,12.0,0.695,0.6950000000000001,1.597443200899506e-16,0.113,custom_erdos_renyi,0.9808349609375,0.9650047812916145,0.9873411723904088,543,2038,9.931878675123462e-6,9.991977424184117e-6,99.38923368371172
g0.71,15,12.0,0.71,0.7100000000000002,3.1273888017610046e-16,0.114,custom_erdos_renyi,0.98187255859375,0.9668921420841061,0.9877541882038265,575,2127,9.823391212471222e-6,9.953212626895303e-6,99.38923368371172
g0.725,15,12.0,0.725,0.7250000000000001,1.5313421029312505e-16,0.115,custom_erdos_renyi,0.9835433959960938,0.9691940374974977,0.9893454638054048,633,2519,9.943826573571846e-6,9.999638812374645e-6,99.38923368371172
g0.74,15,12.0,0.74,0.7400000000000001,1.50030138462859e-16,0.116,custom_erdos_renyi,0.9857330322265625,0.971963283307791,0.989568032186166,731,2572,9.932152395059068e-6,9.964451432503685e-6,99.38923368371172
g0.755,15,12.0,0.755,0.755,0.0,0.117,custom_erdos_renyi,0.9864120483398438,0.9730839433538523,0.9900227139004601,768,2725,9.87680963226989e-6,9.980380886009943e-6,99.38923368371172
g0.77,15,12.0,0.77,0.7699999999999996,5.767392335715099e-16,0.118,custom_erdos_renyi,0.9971084594726562,0.9920561257342828,0.9941493516951708,3622,5230,9.972592316831452e-6,9.976725857230306e-6,99.38923368371172
g0.785,15,12.0,0.785,0.7835038774935171,0.0019058885432903182,0.123,custom_erdos_renyi,0.9870147705078125,0.9737967202188544,0.9908327070873503,803,3043,9.973980564653706e-6,9.995034439852502e-6,99.38923368371172
g0.8,15,12.0,0.8,0.7999999999999998,2.7755575615628914e-16,0.12,custom_erdos_renyi,0.9978790283203125,0.9938583211722016,0.9957417515325836,4940,7636,9.979593152964483e-6,9.997618026058586e-6,99.38923368371172
g0.815,15,12.0,0.815,0.8150000000000004,5.448947360123468e-16,0.121,custom_erdos_renyi,0.9891357421875,0.9771831887794102,0.9923754011847853,961,3805,9.970799611347392e-6,9.988171089464482e-6,99.38923368371172
g0.83,15,12.0,0.83,0.8300000000000001,1.33761810195802e-16,0.122,custom_erdos_renyi,0.9987869262695312,0.9961602928173161,0.996318099368177,8636,9035,9.999981718078477e-6,9.995708810162096e-6,99.38923368371172
g0.845,15,12.0,0.845,0.8450000000000001,1.3138734019232622e-16,0.123,custom_erdos_renyi,0.9910659790039062,0.980407170975475,0.9938083158458552,1168,4876,9.993243820172193e-6,9.997331291644596e-6,99.38923368371172
g0.86,15,12.0,0.86,0.86,0.0,0.124,custom_erdos_renyi,0.9921112060546875,0.9821610983166397,0.9935910141805132,1325,4691,9.875334735925945e-6,9.987304380093542e-6,99.38923368371172
g0.875,15,12.0,0.875,0.8762531359105501,0.001432155326342967,0.016,custom_erdos_renyi,0.9932403564453125,0.9841758538013871,0.987620353969043,1546,2088,9.983288986631367e-6,9.966835517849493e-6,99.38923368371172
g0.89,15,12.0,0.89,0.89,0.0,0.126,custom_erdos_renyi,0.9947509765625,0.9870904536446705,0.9954259084327658,1992,7028,9.981560336491668e-6,9.982211436776467e-6,99.38923368371172
g0.905,15,12.0,0.905,0.9050000000000001,1.2267657730664714e-16,0.127,custom_erdos_renyi,0.995025634765625,0.9876706651210169,0.996137848628636,2104,8534,9.953817947938592e-6,9.994790828202118e-6,99.38923368371172
g0.92,15,12.0,0.92,0.9200000000000004,3.620292471603771e-16,0.128,custom_erdos_renyi,0.9956817626953125,0.9889682579269699,0.996597741971346,2423,9931,9.965772130915429e-6,9.990861406405926e-6,99.38923368371172
g0.935,15,12.0,0.935,0.9410610404798099,0.0064823962350907165,0.13,custom_erdos_renyi,0.9970245361328125,0.9918723852992984,0.9973175344464519,3518,13169,9.98394339160602e-6,9.999803867455359e-6,99.38923368371172
g0.95,15,12.0,0.95,0.9500000000000004,4.674623261579606e-16,0.13,custom_erdos_renyi,0.9974517822265625,0.9928464693133303,0.9977494560944555,4108,16161,9.994423136511221e-6,9.997312175019646e-6,99.38923368371172
