name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g10.0,10.0,8.0,0.65,0.6500000000000002,3.4160708450004814e-16,0.165,custom_erdos_renyi,0.9881210327148438,0.9759187467744285,0.9830696695526027,890,1408,9.934668928707202e-6,9.953399338569202e-6,70.13380506920919
g12.0,12.0,10.0,0.65,0.6500000000000004,5.124106267500722e-16,0.1375,custom_erdos_renyi,0.9881210327148438,0.9757000268027546,0.9836145837011815,874,1450,9.960220479332538e-6,9.946303537511358e-6,85.55319421678888
g14.0,14.0,11.0,0.65,0.6450000000000002,0.007692307692307357,0.1175,custom_erdos_renyi,0.9881210327148438,0.9751708711105379,0.9831948350021239,863,1394,9.90153564472962e-6,9.903844407557674e-6,84.07133164056063
g16.0,16.0,13.0,0.65,0.6402459863347026,0.015006174869688273,0.035,custom_erdos_renyi,0.9881210327148438,0.9757096934891804,0.9788721156446439,875,1057,9.893599577870393e-6,9.937669433274232e-6,106.09138229861615
g18.0,18.0,14.0,0.65,0.6597344849919485,0.014976130756843863,0.0325,custom_erdos_renyi,0.9881210327148438,0.9759866337912525,0.9786928026211377,876,1036,9.956078514561373e-6,9.925850638053957e-6,94.08389709218577
g20.0,20.0,16.0,0.65,0.6500000000000002,3.4160708450004814e-16,0.0825,custom_erdos_renyi,0.9881210327148438,0.9751566882202161,0.9833631332445457,864,1413,9.88662283762931e-6,9.94854478161833e-6,103.75259452210241
g24.0,24.0,19.0,0.65,0.6526932158452534,0.004143408992697529,0.025,custom_erdos_renyi,0.9881210327148438,0.9756709961206789,0.9784985938125212,874,1045,9.996938385076204e-6,9.973991271949867e-6,99.69523570957726
g26.0,26.0,21.0,0.65,0.6524941230625073,0.003837112403857372,0.02,custom_erdos_renyi,0.9881210327148438,0.9754729631208253,0.9783685095518728,866,1031,9.942742357549328e-6,9.941118389672488e-6,87.76402457008273
g28.0,28.0,22.0,0.65,0.6368746730142647,0.020192810747285107,0.0225,custom_erdos_renyi,0.9881210327148438,0.9756628467279951,0.9784988702090358,874,1042,9.909929433310483e-6,9.955966696562069e-6,94.43818030624294
g30.0,30.0,24.0,0.65,0.6380851973023325,0.018330465688719287,0.0575,custom_erdos_renyi,0.9881210327148438,0.9755393586813341,0.9826443009955536,881,1370,9.911086871005215e-6,9.898630419641341e-6,105.72478154757742
g34.0,34.0,27.0,0.65,0.6593635035287798,0.014405390044276604,0.05,custom_erdos_renyi,0.9881210327148438,0.9756870183724682,0.982955882752644,873,1395,9.979757749689622e-6,9.9953001242159e-6,123.90510826483751
g38.0,38.0,30.0,0.65,0.6545453691789512,0.006992875659924936,0.015,custom_erdos_renyi,0.9881210327148438,0.97565863982722,0.9788857323591896,879,1056,9.953586812577742e-6,9.941701420712601e-6,127.808958987044
g40.0,40.0,32.0,0.65,0.6352559842039175,0.022683101224742357,0.0425,custom_erdos_renyi,0.9881210327148438,0.9754035454686452,0.9830618809244094,869,1399,9.940544844155852e-6,9.930822053182044e-6,105.29758861040258
g42.0,42.0,34.0,0.65,0.6628340019020549,0.01974461831085363,0.0125,custom_erdos_renyi,0.9881210327148438,0.9753967837078272,0.9785477088911592,871,1039,9.993652437451095e-6,9.899888739617335e-6,114.67673511364583
g44.0,44.0,35.0,0.65,0.6500524177782082,8.064273570490981e-5,0.04,custom_erdos_renyi,0.9881210327148438,0.9752055189578213,0.9829790578669062,860,1396,9.899872099816687e-6,9.935265046528974e-6,147.00515324408713
g46.0,46.0,37.0,0.65,0.644530985624258,0.008413868270372288,0.0125,custom_erdos_renyi,0.9881210327148438,0.975428421424685,0.9785100578804741,870,1040,9.991883536591972e-6,9.969254303771047e-6,167.28338177007433
g48.0,48.0,38.0,0.65,0.6476349698407526,0.0036385079373036666,0.035,custom_erdos_renyi,0.9881210327148438,0.9754578529091331,0.9825196693732643,872,1367,9.966667330091068e-6,9.954248473664773e-6,126.15710633248312
g50.0,50.0,40.0,0.65,0.6435841551204815,0.009870530583874642,0.035,custom_erdos_renyi,0.9881210327148438,0.9756526123973153,0.9830405046453656,879,1408,9.888606342434159e-6,9.958775099239148e-6,166.91494686828082
