name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g0.2,15,12.0,0.2,0.2000000000000001,4.163336342344337e-16,0.08,custom_erdos_renyi,0.9800796508789062,0.9640600461077145,0.9698973376977623,522,657,9.978634230578542e-6,9.818117275545157e-6,99.38923368371172
g0.215,15,12.0,0.215,0.2150000000000001,5.163828021512356e-16,0.081,custom_erdos_renyi,0.9800796508789062,0.9640636521311543,0.9717224537271876,522,723,9.999832912194195e-6,9.976023936791867e-6,99.38923368371172
g0.23,15,12.0,0.23,0.23000000000000026,1.0860877414811314e-15,0.082,custom_erdos_renyi,0.9800796508789062,0.9640799418583513,0.9688966422687534,522,630,9.91927551241556e-6,9.946251801784545e-6,99.38923368371172
g0.26,15,12.0,0.26,0.26000000000000023,8.540177112501203e-16,0.084,custom_erdos_renyi,0.993316650390625,0.984340963663787,0.9839286748036806,1563,1503,9.994890527942335e-6,9.955952065432427e-6,99.38923368371172
g0.275,15,12.0,0.275,0.27499999999999997,2.0185873175002846e-16,0.085,custom_erdos_renyi,0.9800796508789062,0.964066857072379,0.9709042992029308,522,691,9.959851113239271e-6,9.974785096289462e-6,99.38923368371172
g0.305,15,12.0,0.305,0.305,0.0,0.087,custom_erdos_renyi,0.9800796508789062,0.9640651045712858,0.9723379043594728,522,735,9.964951110247311e-6,9.97123154933277e-6,99.38923368371172
g0.32,15,12.0,0.32,0.3200000000000002,5.204170427930421e-16,0.088,custom_erdos_renyi,0.9800796508789062,0.9640314130339532,0.9754685495434544,523,869,9.863031963486257e-6,9.929295749749878e-6,99.38923368371172
g0.335,15,12.0,0.335,0.3352487271501238,0.0007424691048471833,0.089,custom_erdos_renyi,0.9800796508789062,0.9640568448154444,0.9725338522917527,523,748,9.793673407088033e-6,9.957625645734547e-6,99.38923368371172
g0.35,15,12.0,0.35,0.35,0.0,0.09,custom_erdos_renyi,0.9800796508789062,0.9640553417706946,0.9758950591737579,522,883,9.996671904738408e-6,9.954507922682598e-6,99.38923368371172
g0.365,15,12.0,0.365,0.36818475591544136,0.008725358672442118,0.082,custom_erdos_renyi,0.9866485595703125,0.9733116072819398,0.9837891611929064,781,1478,9.98712548749836e-6,9.93265088780615e-6,99.38923368371172
g0.38,15,12.0,0.38,0.38,0.0,0.092,custom_erdos_renyi,0.9800796508789062,0.9640639755934896,0.9749370380340572,522,835,9.970447875984334e-6,9.98530091744776e-6,99.38923368371172
g0.395,15,12.0,0.395,0.395,0.0,0.093,custom_erdos_renyi,0.9809341430664062,0.9649627701289524,0.9775613996820396,546,982,9.81174053396594e-6,9.965829460056863e-6,99.38923368371172
g0.41,15,12.0,0.41,0.41,0.0,0.094,custom_erdos_renyi,0.9800796508789062,0.9640705949405766,0.9729691016747885,522,755,9.964703151399412e-6,9.887431618005316e-6,99.38923368371172
g0.425,15,12.0,0.425,0.4231893126750364,0.00426044076462021,0.096,custom_erdos_renyi,0.9800872802734375,0.9640732235845667,0.9735460931327238,522,781,9.941908230753915e-6,9.920798742735215e-6,99.38923368371172
g0.44,15,12.0,0.44,0.4400000000000001,2.523234146875356e-16,0.096,custom_erdos_renyi,0.9800872802734375,0.9640513898161065,0.9756322397090772,523,876,9.828184630605863e-6,9.903033671793127e-6,99.38923368371172
g0.455,15,12.0,0.455,0.4550000000000002,3.6600759053576587e-16,0.097,custom_erdos_renyi,0.9937820434570312,0.9852276139184869,0.9894460868517333,1683,2562,9.93740867116788e-6,9.974399085205254e-6,99.38923368371172
g0.47,15,12.0,0.47,0.4700000000000005,1.062979491662384e-15,0.098,custom_erdos_renyi,0.9800872802734375,0.9640508861648532,0.9789331839450399,523,1061,9.793454842005334e-6,9.9619547529739e-6,99.38923368371172
g0.485,15,12.0,0.485,0.48500000000000015,3.433679457603577e-16,0.099,custom_erdos_renyi,0.9800796508789062,0.9640512048958773,0.9760550129302454,523,900,9.794057456408156e-6,9.968981594166149e-6,99.38923368371172
g0.5,15,12.0,0.5,0.5000000000000002,4.440892098500626e-16,0.1,custom_erdos_renyi,0.9800796508789062,0.9640609063471509,0.9772928155353771,522,963,9.992062995706208e-6,9.913599560235076e-6,99.38923368371172
g0.515,15,12.0,0.515,0.515,0.0,0.101,custom_erdos_renyi,0.9800796508789062,0.9640591273029787,0.9746109797301217,522,829,9.978993203485498e-6,9.923868490191445e-6,99.38923368371172
g0.53,15,12.0,0.53,0.5299999999999997,6.28428127146315e-16,0.102,custom_erdos_renyi,0.9800796508789062,0.9640570394142823,0.9772707003203576,522,963,9.989655584158319e-6,9.925202323513016e-6,99.38923368371172
g0.545,15,12.0,0.545,0.5449999999999998,4.074212934404244e-16,0.103,custom_erdos_renyi,0.9800796508789062,0.9640532371693042,0.9785686184608433,522,1037,9.998866122490346e-6,9.966679909600984e-6,99.38923368371172
g0.56,15,12.0,0.56,0.5599999999999998,3.96508223080413e-16,0.104,custom_erdos_renyi,0.9800796508789062,0.9640628790719288,0.9791292035309963,522,1070,9.9820343017476e-6,9.866195129576427e-6,99.38923368371172
g0.575,15,12.0,0.575,0.5750000000000002,3.861645303044023e-16,0.105,custom_erdos_renyi,0.9800796508789062,0.964051328854909,0.9792124668856023,522,1082,9.999611545713494e-6,9.933467645578675e-6,99.38923368371172
g0.59,15,12.0,0.59,0.59,0.0,0.106,custom_erdos_renyi,0.9972686767578125,0.9923988742403018,0.9911974858356233,3826,3170,9.985163808567954e-6,9.964584547189625e-6,99.38923368371172
g0.605,15,12.0,0.605,0.6050000000000002,3.6701587590914267e-16,0.107,custom_erdos_renyi,0.9800796508789062,0.9640518322639106,0.9792494936093238,523,1077,9.802165384181771e-6,9.915658742948308e-6,99.38923368371172
g0.62,15,12.0,0.62,0.6200000000000002,3.5813645955650214e-16,0.108,custom_erdos_renyi,0.9800796508789062,0.9640537291910322,0.9801131698290307,523,1134,9.795436154258486e-6,9.931466726675886e-6,99.38923368371172
g0.635,15,12.0,0.635,0.6350000000000002,3.4967654318902565e-16,0.109,custom_erdos_renyi,0.9800796508789062,0.9640547623836676,0.9793752935873062,522,1092,9.991379022633584e-6,9.983577539396382e-6,99.38923368371172
g0.65,15,12.0,0.65,0.65,0.0,0.11,custom_erdos_renyi,0.9906082153320312,0.9797575496220535,0.9872277891116257,1113,2019,9.909061202850733e-6,9.979150647071444e-6,99.38923368371172
g0.665,15,12.0,0.665,0.6649999999999999,1.6695083077070022e-16,0.111,custom_erdos_renyi,0.9800796508789062,0.9640774582321836,0.980706241401489,523,1191,9.801747723053866e-6,9.896788720181737e-6,99.38923368371172
g0.68,15,12.0,0.68,0.6800000000000003,3.265361837132813e-16,0.112,custom_erdos_renyi,0.9890289306640625,0.9769852694324892,0.9874389089206851,952,2064,9.964294653053152e-6,9.954080730012471e-6,99.38923368371172
g0.695,15,12.0,0.695,0.6950000000000001,1.597443200899506e-16,0.113,custom_erdos_renyi,0.9806976318359375,0.9650764612729057,0.9810682478435845,539,1225,9.954909523740563e-6,9.920491911952212e-6,99.38923368371172
g0.71,15,12.0,0.71,0.7100000000000002,3.1273888017610046e-16,0.114,custom_erdos_renyi,0.9825973510742188,0.9676418084248166,0.9817224578402479,599,1270,9.838327485189868e-6,9.934432348035482e-6,99.38923368371172
g0.725,15,12.0,0.725,0.7250000000000001,1.5313421029312505e-16,0.115,custom_erdos_renyi,0.982818603515625,0.9675550234745293,0.9830630131574252,606,1410,9.943581939647617e-6,9.960006012860179e-6,99.38923368371172
g0.74,15,12.0,0.74,0.7400000000000001,1.50030138462859e-16,0.116,custom_erdos_renyi,0.9840087890625,0.9695073631194654,0.9836849771116145,652,1481,9.889724505635078e-6,9.945726821891654e-6,99.38923368371172
g0.755,15,12.0,0.755,0.755,0.0,0.117,custom_erdos_renyi,0.9849700927734375,0.9711488664532045,0.9844430937043731,694,1569,9.866771382954775e-6,9.945525665883137e-6,99.38923368371172
g0.77,15,12.0,0.77,0.7699999999999996,5.767392335715099e-16,0.118,custom_erdos_renyi,0.9959793090820312,0.989590939275404,0.9934249698656347,2602,4563,9.963033624216244e-6,9.972196056140525e-6,99.38923368371172
g0.785,15,12.0,0.785,0.7835038774935171,0.0019058885432903182,0.123,custom_erdos_renyi,0.9871368408203125,0.9740595567203035,0.9860528564426875,811,1801,9.902296548958134e-6,9.925229564777815e-6,99.38923368371172
g0.8,15,12.0,0.8,0.7999999999999998,2.7755575615628914e-16,0.12,custom_erdos_renyi,0.9880828857421875,0.9756590174161566,0.9871769312717694,876,2004,9.933418664898053e-6,9.957518716158242e-6,99.38923368371172
g0.815,15,12.0,0.815,0.8150000000000004,5.448947360123468e-16,0.121,custom_erdos_renyi,0.9891433715820312,0.9771914827120579,0.9882922919446601,962,2242,9.938395973407843e-6,9.980441169149534e-6,99.38923368371172
g0.83,15,12.0,0.83,0.8300000000000001,1.33761810195802e-16,0.122,custom_erdos_renyi,0.990570068359375,0.9795958667910933,0.9893803211108353,1108,2532,9.959957186805868e-6,9.947640133733948e-6,99.38923368371172
g0.845,15,12.0,0.845,0.8450000000000001,1.3138734019232622e-16,0.123,custom_erdos_renyi,0.9910736083984375,0.98039809955963,0.990303811155671,1171,2814,9.93114722719346e-6,9.98469458626805e-6,99.38923368371172
g0.86,15,12.0,0.86,0.86,0.0,0.124,custom_erdos_renyi,0.9921417236328125,0.9822581663183951,0.9903490380764844,1330,2837,9.937708008722623e-6,9.981707855072353e-6,99.38923368371172
g0.875,15,12.0,0.875,0.8762531359105501,0.001432155326342967,0.016,custom_erdos_renyi,0.9932174682617188,0.984189059097752,0.9859911716128215,1541,1789,9.952854009342982e-6,9.965509546933093e-6,99.38923368371172
g0.89,15,12.0,0.89,0.89,0.0,0.126,custom_erdos_renyi,0.9941558837890625,0.9859907006481725,0.9929328044743782,1788,4157,9.98461191653588e-6,9.99743022919719e-6,99.38923368371172
