name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g0.38,15,12.0,0.38,0.38,0.0,0.092,custom_erdos_renyi,0.9800796508789062,0.9640628418718671,0.96766792547983,522,604,9.97254017182092e-6,9.85437839778891e-6,99.38923368371172
g0.395,15,12.0,0.395,0.395,0.0,0.093,custom_erdos_renyi,0.9800796508789062,0.964056954351564,0.9683967543367519,522,620,9.970115320168116e-6,9.964594032074725e-6,99.38923368371172
g0.41,15,12.0,0.41,0.41,0.0,0.094,custom_erdos_renyi,0.9800796508789062,0.9640630761727453,0.9685347041554351,522,614,9.980643363854957e-6,9.979083247901865e-6,99.38923368371172
g0.425,15,12.0,0.425,0.4231893126750364,0.00426044076462021,0.096,custom_erdos_renyi,0.9800796508789062,0.9640536105375106,0.969495495339793,522,648,9.989652533848314e-6,9.803849343542614e-6,99.38923368371172
g0.44,15,12.0,0.44,0.4400000000000001,2.523234146875356e-16,0.096,custom_erdos_renyi,0.9800796508789062,0.9640701075944844,0.9678299117894464,522,596,9.960139759124242e-6,9.825299054661008e-6,99.38923368371172
g0.455,15,12.0,0.455,0.4550000000000002,3.6600759053576587e-16,0.097,custom_erdos_renyi,0.98321533203125,0.9683840725524493,0.9706336558917894,621,674,9.853288196554066e-6,9.855473420583571e-6,99.38923368371172
g0.47,15,12.0,0.47,0.4700000000000005,1.062979491662384e-15,0.098,custom_erdos_renyi,0.9800796508789062,0.964047508459086,0.9701013423396723,523,672,9.79916109561385e-6,9.943856147193175e-6,99.38923368371172
g0.485,15,12.0,0.485,0.48500000000000015,3.433679457603577e-16,0.099,custom_erdos_renyi,0.9800796508789062,0.9640526501792447,0.9711536714141262,523,693,9.79326200101216e-6,9.941414114644775e-6,99.38923368371172
g0.5,15,12.0,0.5,0.5000000000000002,4.440892098500626e-16,0.1,custom_erdos_renyi,0.9800796508789062,0.9640510555854825,0.9701399896760992,523,672,9.813755472681818e-6,9.791442172113474e-6,99.38923368371172
g0.515,15,12.0,0.515,0.515,0.0,0.101,custom_erdos_renyi,0.981414794921875,0.9659757560550428,0.9696517580300642,560,649,9.881889838248004e-6,9.847310623034566e-6,99.38923368371172
g0.53,15,12.0,0.53,0.5299999999999997,6.28428127146315e-16,0.102,custom_erdos_renyi,0.996856689453125,0.9914930778848323,0.992517617415631,3330,3891,9.96886226251048e-6,9.98611504610114e-6,99.38923368371172
g0.545,15,12.0,0.545,0.5449999999999998,4.074212934404244e-16,0.103,custom_erdos_renyi,0.9800796508789062,0.9640562894825734,0.9711787118644097,522,693,9.99242358062924e-6,9.80606015066332e-6,99.38923368371172
g0.56,15,12.0,0.56,0.5599999999999998,3.96508223080413e-16,0.104,custom_erdos_renyi,0.9800796508789062,0.9640479090591337,0.9711086614375196,523,697,9.802577108364297e-6,9.948254572816895e-6,99.38923368371172
g0.575,15,12.0,0.575,0.5750000000000002,3.861645303044023e-16,0.105,custom_erdos_renyi,0.9825820922851562,0.9676642128643945,0.9721679215782739,598,728,9.871695062113606e-6,9.93604012436422e-6,99.38923368371172
g0.59,15,12.0,0.59,0.59,0.0,0.106,custom_erdos_renyi,0.9800796508789062,0.9640596334942171,0.9701603650037017,522,672,9.98332088988918e-6,9.93185971170929e-6,99.38923368371172
g0.605,15,12.0,0.605,0.6050000000000002,3.6701587590914267e-16,0.107,custom_erdos_renyi,0.989349365234375,0.9775414791180442,0.9805281365075091,981,1186,9.903836996255633e-6,9.961539459452107e-6,99.38923368371172
g0.62,15,12.0,0.62,0.6200000000000002,3.5813645955650214e-16,0.108,custom_erdos_renyi,0.9800796508789062,0.964045710805931,0.9716554917908505,523,722,9.818179409953887e-6,9.987710979680875e-6,99.38923368371172
g0.635,15,12.0,0.635,0.6350000000000002,3.4967654318902565e-16,0.109,custom_erdos_renyi,0.9800796508789062,0.9640551393210716,0.9717617706104041,522,715,9.992488583215886e-6,9.890220453362408e-6,99.38923368371172
g0.65,15,12.0,0.65,0.65,0.0,0.11,custom_erdos_renyi,0.9800796508789062,0.964053661764601,0.9711145656234764,522,698,9.987914221631922e-6,9.976107628678621e-6,99.38923368371172
g0.665,15,12.0,0.665,0.6649999999999999,1.6695083077070022e-16,0.111,custom_erdos_renyi,0.98193359375,0.9668693190783498,0.9729260487766933,576,756,9.976236624603674e-6,9.999625604079077e-6,99.38923368371172
g0.68,15,12.0,0.68,0.6800000000000003,3.265361837132813e-16,0.112,custom_erdos_renyi,0.9800796508789062,0.9640848329003706,0.9716833876836204,522,717,9.994439997718096e-6,9.882179487219478e-6,99.38923368371172
g0.695,15,12.0,0.695,0.6950000000000001,1.597443200899506e-16,0.113,custom_erdos_renyi,0.983245849609375,0.9683658791914623,0.9745463356891962,622,829,9.871061230959377e-6,9.911889586350364e-6,99.38923368371172
g0.71,15,12.0,0.71,0.7100000000000002,3.1273888017610046e-16,0.114,custom_erdos_renyi,0.9817581176757812,0.9663815511945073,0.9733092907625205,571,784,9.888685162995348e-6,9.875182258589632e-6,99.38923368371172
g0.725,15,12.0,0.725,0.7250000000000001,1.5313421029312505e-16,0.115,custom_erdos_renyi,0.9829788208007812,0.9679886449042449,0.9752662696947174,612,856,9.923986506926719e-6,9.904745934208314e-6,99.38923368371172
g0.74,15,12.0,0.74,0.7400000000000001,1.50030138462859e-16,0.116,custom_erdos_renyi,0.9870147705078125,0.9737979772028018,0.9791647620718676,803,1072,9.997337686362684e-6,9.969186351682646e-6,99.38923368371172
g0.755,15,12.0,0.755,0.755,0.0,0.117,custom_erdos_renyi,0.98736572265625,0.9742625238248447,0.979568206488381,826,1102,9.9186148891095e-6,9.998988118153918e-6,99.38923368371172
g0.77,15,12.0,0.77,0.7699999999999996,5.767392335715099e-16,0.118,custom_erdos_renyi,0.9876022338867188,0.9747519583812381,0.9801177829325193,842,1142,9.917342367354864e-6,9.968482104660836e-6,99.38923368371172
g0.785,15,12.0,0.785,0.7835038774935171,0.0019058885432903182,0.123,custom_erdos_renyi,0.987091064453125,0.9740838533239128,0.9794345489319309,808,1107,9.96219020069078e-6,9.992025502586488e-6,99.38923368371172
g0.8,15,12.0,0.8,0.7999999999999998,2.7755575615628914e-16,0.12,custom_erdos_renyi,0.9887313842773438,0.976406388094597,0.9817704468495512,926,1280,9.897870351799343e-6,9.950353469290185e-6,99.38923368371172
g0.815,15,12.0,0.815,0.8150000000000004,5.448947360123468e-16,0.121,custom_erdos_renyi,0.9893646240234375,0.9775362366541854,0.982828532174402,982,1379,9.925165193935825e-6,9.979868853288165e-6,99.38923368371172
g0.83,15,12.0,0.83,0.8300000000000001,1.33761810195802e-16,0.122,custom_erdos_renyi,0.990570068359375,0.9795969039247359,0.9841967536938508,1108,1542,9.929262294983143e-6,9.943544918455949e-6,99.38923368371172
g0.845,15,12.0,0.845,0.8450000000000001,1.3138734019232622e-16,0.123,custom_erdos_renyi,0.9910736083984375,0.9803995464500176,0.9851210574461845,1170,1658,9.985114538285655e-6,9.948658678093913e-6,99.38923368371172
g0.86,15,12.0,0.86,0.86,0.0,0.124,custom_erdos_renyi,0.9920501708984375,0.982181630277843,0.9858619317987957,1315,1770,9.928553340393664e-6,9.952895663245531e-6,99.38923368371172
g0.875,15,12.0,0.875,0.8762531359105501,0.001432155326342967,0.016,custom_erdos_renyi,0.9931259155273438,0.9840256160459776,0.9846799538576465,1520,1607,9.993042862921353e-6,9.950175365008862e-6,99.38923368371172
g0.89,15,12.0,0.89,0.89,0.0,0.126,custom_erdos_renyi,0.9939117431640625,0.9855094608578034,0.988962219901818,1718,2410,9.971787455737013e-6,9.960170366252186e-6,99.38923368371172
g0.905,15,12.0,0.905,0.9050000000000001,1.2267657730664714e-16,0.127,custom_erdos_renyi,0.9948348999023438,0.9872395619152552,0.9903880838159895,2026,2859,9.982304985944879e-6,9.996594247607682e-6,99.38923368371172
g0.92,15,12.0,0.92,0.9200000000000004,3.620292471603771e-16,0.128,custom_erdos_renyi,0.9965362548828125,0.9907863682909203,0.9927471400391209,3018,4036,9.977367218361177e-6,9.977224329410506e-6,99.38923368371172
g0.935,15,12.0,0.935,0.9410610404798099,0.0064823962350907165,0.13,custom_erdos_renyi,0.99737548828125,0.99266821069648,0.9942643321633818,3991,5355,9.99807085272364e-6,9.977029903768253e-6,99.38923368371172
g0.95,15,12.0,0.95,0.9500000000000004,4.674623261579606e-16,0.13,custom_erdos_renyi,0.9974517822265625,0.9928459083557287,0.9948942961577482,4111,6094,9.981321547503086e-6,9.990561173178758e-6,99.38923368371172
