name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g14.0_5.0,14.0,5.0,0.8,0.8105956448924724,0.013244556115590417,0.16258449298269412,custom_geometric,0.9924545288085938,0.9825526907252933,0.9872558123771797,1360,2019,9.973942115437673e-6,9.955173061293454e-6,84.07133164056063
g18.0_9.0,18.0,9.0,0.8,0.8007191617399183,0.0008989521748978269,0.1259975937613946,custom_geometric,0.9924545288085938,0.982978156675691,0.9871880375531711,1381,1990,9.947889166139756e-6,9.963137375834652e-6,94.08389709218577
g20.0_9.0,20.0,9.0,0.8,0.8154866982798766,0.019358372849845734,0.10049744901835492,custom_geometric,0.9924545288085938,0.9825421795118443,0.9879750698150315,1362,2167,9.963051785771837e-6,9.965368479691872e-6,103.75259452210241
g22.0_9.0,22.0,9.0,0.8,0.7940780267523118,0.0074024665596103545,0.10477494088876123,custom_geometric,0.9924545288085938,0.9826742928353408,0.9871680866089502,1371,1995,9.954073331347457e-6,9.983164252221066e-6,111.19028772448958
g28.0_13.0,28.0,13.0,0.8,0.7828170721327425,0.021478659834071878,0.08062369249276768,custom_geometric,0.9924545288085938,0.9827606880097387,0.9869961575402808,1378,1969,9.978011453332103e-6,9.98354675391111e-6,94.43818030624294
g30.0_13.0,30.0,13.0,0.8,0.815820370709131,0.019775463386413755,0.08114670322288423,custom_geometric,0.9924545288085938,0.9828048362815034,0.9873970369451219,1388,2052,9.969332211177701e-6,9.990109348434473e-6,105.72478154757742
g36.0_13.0,36.0,13.0,0.8,0.7862559984427359,0.01718000194658023,0.07363248472388682,custom_geometric,0.9924545288085938,0.9827770661120342,0.9871658381775882,1374,2006,9.967566338781042e-6,9.977562306498228e-6,116.08142207342834
g38.0_15.0,38.0,15.0,0.8,0.7848552401397693,0.01893094982528848,0.07638058117679258,custom_geometric,0.9924545288085938,0.9827574793343624,0.98746319011914,1386,2066,9.940920087520011e-6,9.97276148179127e-6,127.808958987044
g40.0_16.0,40.0,16.0,0.8,0.8120470208056065,0.015058776007008112,0.0582319682045411,custom_geometric,0.9924545288085938,0.9826631347155795,0.9869530979627086,1370,1960,9.960058493047041e-6,9.943070034879042e-6,105.29758861040258
g44.0_16.0,44.0,16.0,0.8,0.8062063368447071,0.007757921055883826,0.06153568844655747,custom_geometric,0.9924545288085938,0.9825760756225649,0.9872770197870449,1356,2026,9.937803773701903e-6,9.964036952719857e-6,147.00515324408713
g48.0_19.0,48.0,19.0,0.8,0.8172732893156278,0.021591611644534714,0.05461552055943359,custom_geometric,0.9924545288085938,0.9828071272879274,0.9873432053158104,1375,2044,9.962082918732722e-6,9.942481971225714e-6,126.15710633248312
g50.0_16.0,50.0,16.0,0.8,0.819373586087474,0.024216982609342463,0.05629789552310479,custom_geometric,0.9924545288085938,0.9827585057088303,0.9872610701162164,1385,2015,9.92493659560112e-6,9.976308729481298e-6,166.91494686828082
